season,year,month,hour,holiday,weekday,workingday,weather,temp,feel_temp,humidity,windspeed,count
spring,2012,1,17,0,6,0,clear,9.84,11.365,0.41,16.997899999999998,144
spring,2012,1,18,0,6,0,clear,9.02,11.365,0.41,12.998,143
spring,2012,1,19,0,6,0,clear,8.200000000000001,9.85,0.47,15.001299999999999,102
spring,2012,1,20,0,6,0,clear,8.200000000000001,9.85,0.44,16.997899999999998,103
spring,2012,1,21,0,6,0,clear,7.38,8.334999999999999,0.43,16.997899999999998,69
spring,2012,1,22,0,6,0,clear,6.5600000000000005,6.819999999999999,0.47,23.9994,66
spring,2012,1,23,0,6,0,clear,6.5600000000000005,7.575,0.47,15.001299999999999,76
spring,2012,1,0,0,0,0,clear,6.5600000000000005,6.819999999999999,0.47,22.0028,59
spring,2012,1,1,0,0,0,misty,6.5600000000000005,6.819999999999999,0.47,19.999499999999998,42
spring,2012,1,2,0,0,0,misty,6.5600000000000005,6.819999999999999,0.47,19.0012,43
spring,2012,1,3,0,0,0,misty,6.5600000000000005,6.819999999999999,0.48,26.0027,25
spring,2012,1,4,0,0,0,misty,6.5600000000000005,6.819999999999999,0.47,26.0027,6
spring,2012,1,5,0,0,0,misty,6.5600000000000005,6.819999999999999,0.47,22.0028,5
spring,2012,1,6,0,0,0,misty,5.74,6.0600000000000005,0.5,19.0012,8
spring,2012,1,7,0,0,0,clear,4.92,6.0600000000000005,0.54,19.0012,17
spring,2012,1,8,0,0,0,clear,4.92,6.0600000000000005,0.54,15.001299999999999,36
spring,2012,1,9,0,0,0,clear,4.92,6.819999999999999,0.54,12.998,90
spring,2012,1,10,0,0,0,clear,5.74,6.0600000000000005,0.54,19.0012,126
spring,2012,1,11,0,0,0,clear,6.5600000000000005,7.575,0.47,15.001299999999999,165
spring,2012,1,12,0,0,0,clear,7.38,8.334999999999999,0.4,19.999499999999998,234
spring,2012,1,13,0,0,0,clear,8.200000000000001,9.09,0.34,19.0012,224
spring,2012,1,14,0,0,0,clear,8.200000000000001,9.09,0.32,23.9994,188
spring,2012,1,15,0,0,0,clear,9.02,11.365,0.27,12.998,206
spring,2012,1,16,0,0,0,clear,9.02,10.605,0.29,19.999499999999998,205
spring,2012,1,17,0,0,0,clear,9.02,10.605,0.25,16.997899999999998,146
spring,2012,1,18,0,0,0,clear,7.38,9.09,0.29,15.001299999999999,120
spring,2012,1,19,0,0,0,clear,6.5600000000000005,8.334999999999999,0.37,11.0014,110
spring,2012,1,20,0,0,0,clear,6.5600000000000005,9.09,0.37,7.0015,95
spring,2012,1,21,0,0,0,clear,6.5600000000000005,8.334999999999999,0.4,11.0014,72
spring,2012,1,22,0,0,0,clear,7.38,10.605,0.37,6.0032,60
spring,2012,1,23,0,0,0,clear,6.5600000000000005,9.85,0.43,6.0032,29
spring,2012,1,0,1,1,0,clear,5.74,7.575,0.46,8.9981,25
spring,2012,1,1,1,1,0,clear,5.74,8.334999999999999,0.43,7.0015,20
spring,2012,1,2,1,1,0,clear,5.74,10.605,0.46,0.0,17
spring,2012,1,3,1,1,0,clear,4.92,9.85,0.5,0.0,3
spring,2012,1,4,1,1,0,clear,4.92,7.575,0.58,7.0015,8
spring,2012,1,5,1,1,0,clear,4.92,8.334999999999999,0.54,6.0032,6
spring,2012,1,6,1,1,0,clear,4.1000000000000005,6.819999999999999,0.54,6.0032,13
spring,2012,1,7,1,1,0,clear,4.1000000000000005,6.819999999999999,0.54,7.0015,33
spring,2012,1,8,1,1,0,clear,4.1000000000000005,6.0600000000000005,0.58,11.0014,78
spring,2012,1,9,1,1,0,clear,4.1000000000000005,6.0600000000000005,0.58,11.0014,96
spring,2012,1,10,1,1,0,misty,5.74,6.819999999999999,0.59,12.998,126
spring,2012,1,11,1,1,0,clear,6.5600000000000005,7.575,0.59,16.997899999999998,179
spring,2012,1,12,1,1,0,clear,8.200000000000001,9.09,0.55,22.0028,185
spring,2012,1,13,1,1,0,misty,9.84,9.85,0.41,27.999299999999998,228
spring,2012,1,14,1,1,0,clear,9.84,10.605,0.44,26.0027,181
spring,2012,1,15,1,1,0,clear,10.66,10.605,0.44,30.002599999999997,192
spring,2012,1,16,1,1,0,clear,10.66,11.365,0.44,23.9994,180
spring,2012,1,17,1,1,0,clear,10.66,11.365,0.48,22.0028,193
spring,2012,1,18,1,1,0,clear,10.66,11.365,0.52,22.0028,181
spring,2012,1,19,1,1,0,clear,10.66,12.120000000000001,0.56,19.0012,144
spring,2012,1,20,1,1,0,clear,10.66,12.120000000000001,0.6,19.0012,90
spring,2012,1,21,1,1,0,clear,11.48,12.879999999999999,0.52,22.0028,49
spring,2012,1,22,1,1,0,misty,12.299999999999999,13.635,0.49,23.9994,43
spring,2012,1,23,1,1,0,rain,10.66,11.365,0.7,19.999499999999998,28
spring,2012,1,0,0,2,1,misty,10.66,11.365,0.7,22.0028,12
spring,2012,1,1,0,2,1,misty,11.48,12.879999999999999,0.65,23.9994,2
spring,2012,1,2,0,2,1,rain,11.48,13.635,0.75,16.997899999999998,12
spring,2012,1,4,0,2,1,rain,13.120000000000001,15.15,0.66,22.0028,2
spring,2012,1,5,0,2,1,rain,13.120000000000001,15.15,0.66,22.0028,13
spring,2012,1,6,0,2,1,rain,12.299999999999999,14.395,0.75,16.997899999999998,57
spring,2012,1,7,0,2,1,rain,12.299999999999999,14.395,0.81,15.001299999999999,126
spring,2012,1,8,0,2,1,rain,12.299999999999999,14.395,0.81,19.0012,93
spring,2012,1,9,0,2,1,rain,13.120000000000001,15.15,0.81,16.997899999999998,68
spring,2012,1,10,0,2,1,rain,12.299999999999999,14.395,0.87,16.997899999999998,62
spring,2012,1,11,0,2,1,misty,13.940000000000001,17.424999999999997,0.87,7.0015,75
spring,2012,1,12,0,2,1,misty,13.120000000000001,15.15,0.87,19.0012,86
spring,2012,1,13,0,2,1,misty,15.58,19.695,0.76,22.0028,103
spring,2012,1,14,0,2,1,clear,18.04,21.97,0.62,32.9975,132
spring,2012,1,15,0,2,1,clear,18.04,21.97,0.62,32.9975,129
spring,2012,1,16,0,2,1,clear,18.86,22.725,0.63,36.9974,219
spring,2012,1,17,0,2,1,clear,18.86,22.725,0.63,30.002599999999997,462
spring,2012,1,18,0,2,1,clear,18.86,22.725,0.63,30.002599999999997,463
spring,2012,1,19,0,2,1,clear,18.86,22.725,0.63,27.999299999999998,308
spring,2012,1,20,0,2,1,clear,18.86,22.725,0.63,23.9994,180
spring,2012,1,21,0,2,1,clear,18.86,22.725,0.67,31.0009,180
spring,2012,1,22,0,2,1,clear,18.86,22.725,0.72,26.0027,90
spring,2012,1,23,0,2,1,clear,18.86,22.725,0.72,26.0027,61
spring,2012,1,0,0,3,1,misty,18.86,22.725,0.77,22.0028,17
spring,2012,1,1,0,3,1,misty,18.86,22.725,0.77,22.0028,10
spring,2012,1,2,0,3,1,misty,18.04,21.97,0.51,32.9975,2
spring,2012,1,3,0,3,1,misty,18.04,21.97,0.51,32.9975,4
spring,2012,1,4,0,3,1,clear,13.940000000000001,14.395,0.46,35.0008,1
spring,2012,1,5,0,3,1,clear,13.940000000000001,14.395,0.46,35.0008,29
spring,2012,1,6,0,3,1,clear,13.940000000000001,14.395,0.36,35.0008,88
spring,2012,1,7,0,3,1,clear,13.120000000000001,14.395,0.42,23.9994,263
spring,2012,1,8,0,3,1,clear,12.299999999999999,13.635,0.52,27.999299999999998,489
spring,2012,1,9,0,3,1,clear,11.48,12.879999999999999,0.52,22.0028,202
spring,2012,1,10,0,3,1,clear,12.299999999999999,13.635,0.42,31.0009,93
spring,2012,1,11,0,3,1,clear,12.299999999999999,13.635,0.42,26.0027,114
spring,2012,1,12,0,3,1,clear,12.299999999999999,12.879999999999999,0.39,32.9975,161
spring,2012,1,13,0,3,1,clear,12.299999999999999,13.635,0.42,31.0009,130
spring,2012,1,14,0,3,1,clear,12.299999999999999,13.635,0.33,26.0027,105
spring,2012,1,15,0,3,1,clear,12.299999999999999,12.879999999999999,0.33,35.0008,130
spring,2012,1,16,0,3,1,clear,11.48,11.365,0.3,35.0008,176
spring,2012,1,17,0,3,1,clear,10.66,10.605,0.33,30.002599999999997,346
spring,2012,1,18,0,3,1,clear,9.84,10.605,0.32,23.9994,355
spring,2012,1,19,0,3,1,clear,9.02,9.85,0.37,26.0027,256
spring,2012,1,20,0,3,1,clear,9.02,10.605,0.37,16.997899999999998,165
spring,2012,1,21,0,3,1,clear,8.200000000000001,8.334999999999999,0.4,27.999299999999998,124
spring,2012,1,22,0,3,1,clear,7.38,8.334999999999999,0.47,16.997899999999998,78
spring,2012,1,23,0,3,1,clear,6.5600000000000005,6.819999999999999,0.47,19.999499999999998,38
spring,2012,1,0,0,4,1,clear,5.74,6.819999999999999,0.5,12.998,16
spring,2012,1,1,0,4,1,clear,5.74,7.575,0.5,11.0014,5
spring,2012,1,2,0,4,1,clear,5.74,7.575,0.5,8.9981,3
spring,2012,1,3,0,4,1,clear,4.92,7.575,0.54,7.0015,4
spring,2012,1,4,0,4,1,clear,4.92,7.575,0.54,7.0015,1
spring,2012,1,5,0,4,1,clear,4.92,6.0600000000000005,0.55,16.997899999999998,19
spring,2012,1,6,0,4,1,clear,4.92,6.819999999999999,0.54,11.0014,86
spring,2012,1,7,0,4,1,clear,4.92,8.334999999999999,0.54,6.0032,206
spring,2012,1,8,0,4,1,clear,4.92,7.575,0.54,7.0015,423
spring,2012,1,9,0,4,1,clear,4.92,9.85,0.54,0.0,210
spring,2012,1,10,0,4,1,clear,5.74,10.605,0.59,0.0,108
spring,2012,1,11,0,4,1,clear,6.5600000000000005,8.334999999999999,0.55,11.0014,99
spring,2012,1,12,0,4,1,clear,8.200000000000001,9.85,0.51,12.998,111
spring,2012,1,13,0,4,1,clear,9.02,10.605,0.47,19.0012,124
spring,2012,1,14,0,4,1,clear,9.84,11.365,0.44,12.998,119
spring,2012,1,15,0,4,1,clear,10.66,11.365,0.44,19.999499999999998,127
spring,2012,1,16,0,4,1,clear,10.66,11.365,0.41,22.0028,193
spring,2012,1,17,0,4,1,misty,10.66,11.365,0.44,22.0028,385
spring,2012,1,18,0,4,1,misty,10.66,11.365,0.44,22.0028,361
spring,2012,1,19,0,4,1,misty,10.66,11.365,0.48,19.999499999999998,234
spring,2012,1,20,0,4,1,clear,10.66,10.605,0.52,30.002599999999997,191
spring,2012,1,21,0,4,1,clear,10.66,11.365,0.44,23.9994,121
spring,2012,1,22,0,4,1,misty,10.66,11.365,0.44,27.999299999999998,90
spring,2012,1,23,0,4,1,clear,10.66,11.365,0.48,22.0028,56
spring,2012,1,0,0,5,1,misty,10.66,11.365,0.48,19.999499999999998,27
spring,2012,1,1,0,5,1,clear,10.66,13.635,0.48,8.9981,15
spring,2012,1,2,0,5,1,clear,10.66,13.635,0.48,8.9981,11
spring,2012,1,3,0,5,1,clear,9.84,12.879999999999999,0.52,7.0015,4
spring,2012,1,4,0,5,1,clear,9.02,12.120000000000001,0.6,7.0015,3
spring,2012,1,5,0,5,1,clear,9.02,12.120000000000001,0.6,7.0015,19
spring,2012,1,6,0,5,1,clear,9.84,10.605,0.6,19.0012,68
spring,2012,1,7,0,5,1,clear,9.02,10.605,0.69,15.001299999999999,185
spring,2012,1,8,0,5,1,clear,9.02,10.605,0.64,16.997899999999998,425
spring,2012,1,9,0,5,1,clear,9.02,9.85,0.47,26.0027,263
spring,2012,1,10,0,5,1,misty,9.02,10.605,0.44,19.0012,97
spring,2012,1,11,0,5,1,misty,8.200000000000001,9.09,0.32,23.9994,123
spring,2012,1,12,0,5,1,misty,8.200000000000001,9.09,0.34,22.0028,124
spring,2012,1,13,0,5,1,clear,9.02,10.605,0.32,19.999499999999998,156
spring,2012,1,14,0,5,1,misty,9.02,10.605,0.35,19.999499999999998,115
spring,2012,1,15,0,5,1,misty,9.02,11.365,0.35,12.998,156
spring,2012,1,16,0,5,1,misty,8.200000000000001,10.605,0.37,11.0014,174
spring,2012,1,17,0,5,1,misty,9.02,12.879999999999999,0.32,6.0032,349
spring,2012,1,18,0,5,1,misty,8.200000000000001,11.365,0.34,6.0032,301
spring,2012,1,19,0,5,1,misty,8.200000000000001,11.365,0.37,7.0015,192
spring,2012,1,20,0,5,1,misty,8.200000000000001,11.365,0.34,6.0032,142
spring,2012,1,21,0,5,1,misty,8.200000000000001,11.365,0.37,6.0032,104
spring,2012,1,22,0,5,1,misty,8.200000000000001,9.85,0.37,15.001299999999999,72
spring,2012,1,23,0,5,1,rain,6.5600000000000005,7.575,0.64,15.001299999999999,38
spring,2012,1,0,0,6,0,rain,6.5600000000000005,7.575,0.64,15.001299999999999,24
spring,2012,1,1,0,6,0,heavy_rain,5.74,6.819999999999999,0.86,12.998,23
spring,2012,1,2,0,6,0,rain,5.74,10.605,0.86,0.0,26
spring,2012,1,3,0,6,0,rain,5.74,9.09,0.93,6.0032,13
spring,2012,1,4,0,6,0,rain,6.5600000000000005,9.85,0.86,6.0032,1
spring,2012,1,5,0,6,0,rain,6.5600000000000005,9.09,0.86,7.0015,2
spring,2012,1,6,0,6,0,rain,6.5600000000000005,8.334999999999999,0.93,11.0014,1
spring,2012,1,7,0,6,0,rain,6.5600000000000005,8.334999999999999,0.93,11.0014,13
spring,2012,1,8,0,6,0,misty,6.5600000000000005,7.575,0.93,16.997899999999998,25
spring,2012,1,9,0,6,0,misty,6.5600000000000005,7.575,0.93,16.997899999999998,42
spring,2012,1,10,0,6,0,rain,6.5600000000000005,7.575,0.93,16.997899999999998,45
spring,2012,1,11,0,6,0,misty,7.38,10.605,0.86,7.0015,63
spring,2012,1,12,0,6,0,misty,8.200000000000001,10.605,0.8,11.0014,67
spring,2012,1,13,0,6,0,misty,8.200000000000001,9.85,0.8,16.997899999999998,76
spring,2012,1,14,0,6,0,rain,8.200000000000001,9.85,0.8,12.998,95
spring,2012,1,15,0,6,0,rain,8.200000000000001,9.85,0.8,12.998,119
spring,2012,1,16,0,6,0,misty,8.200000000000001,9.09,0.8,19.999499999999998,118
spring,2012,1,17,0,6,0,misty,8.200000000000001,9.09,0.8,26.0027,106
spring,2012,1,18,0,6,0,misty,8.200000000000001,9.09,0.75,26.0027,110
spring,2012,1,19,0,6,0,misty,7.38,7.575,0.8,26.0027,85
spring,2012,1,20,0,6,0,misty,7.38,8.334999999999999,0.8,19.999499999999998,67
spring,2012,1,21,0,6,0,clear,7.38,7.575,0.74,22.0028,69
spring,2012,1,22,0,6,0,misty,7.38,8.334999999999999,0.74,19.999499999999998,59
spring,2012,1,23,0,6,0,misty,6.5600000000000005,7.575,0.8,16.997899999999998,52
spring,2012,1,0,0,0,0,clear,6.5600000000000005,6.819999999999999,0.8,19.999499999999998,52
spring,2012,1,1,0,0,0,misty,7.38,8.334999999999999,0.74,19.999499999999998,50
spring,2012,1,2,0,0,0,misty,7.38,8.334999999999999,0.74,19.0012,47
spring,2012,1,3,0,0,0,misty,7.38,8.334999999999999,0.69,19.0012,21
spring,2012,1,4,0,0,0,rain,6.5600000000000005,6.819999999999999,0.8,19.0012,2
spring,2012,1,5,0,0,0,rain,6.5600000000000005,7.575,0.74,15.001299999999999,3
spring,2012,1,6,0,0,0,misty,6.5600000000000005,7.575,0.74,15.001299999999999,4
spring,2012,1,7,0,0,0,misty,6.5600000000000005,7.575,0.74,15.001299999999999,13
spring,2012,1,8,0,0,0,misty,6.5600000000000005,7.575,0.74,15.001299999999999,32
spring,2012,1,9,0,0,0,misty,6.5600000000000005,7.575,0.74,15.001299999999999,63
spring,2012,1,10,0,0,0,misty,6.5600000000000005,6.819999999999999,0.74,19.0012,129
spring,2012,1,11,0,0,0,rain,6.5600000000000005,7.575,0.8,16.997899999999998,133
spring,2012,1,12,0,0,0,misty,6.5600000000000005,7.575,0.8,15.001299999999999,185
spring,2012,1,13,0,0,0,misty,6.5600000000000005,9.09,0.8,8.9981,199
spring,2012,1,14,0,0,0,misty,6.5600000000000005,8.334999999999999,0.8,11.0014,182
spring,2012,1,15,0,0,0,misty,6.5600000000000005,7.575,0.8,12.998,176
spring,2012,1,16,0,0,0,misty,6.5600000000000005,7.575,0.8,12.998,155
spring,2012,1,17,0,0,0,misty,6.5600000000000005,9.09,0.8,7.0015,108
spring,2012,1,18,0,0,0,rain,6.5600000000000005,9.09,0.86,7.0015,121
spring,2012,1,19,0,0,0,rain,6.5600000000000005,9.09,0.86,7.0015,89
spring,2012,1,20,0,0,0,rain,6.5600000000000005,8.334999999999999,0.86,11.0014,74
spring,2012,1,21,0,0,0,rain,6.5600000000000005,9.09,0.86,7.0015,44
spring,2012,1,22,0,0,0,misty,6.5600000000000005,9.85,0.93,6.0032,58
spring,2012,1,23,0,0,0,misty,6.5600000000000005,9.09,0.93,7.0015,37
spring,2012,1,0,0,1,1,misty,7.38,12.120000000000001,0.86,0.0,19
spring,2012,1,1,0,1,1,misty,7.38,10.605,0.86,7.0015,4
spring,2012,1,2,0,1,1,misty,7.38,10.605,0.86,7.0015,2
spring,2012,1,3,0,1,1,misty,7.38,12.120000000000001,0.86,0.0,1
spring,2012,1,4,0,1,1,misty,8.200000000000001,12.879999999999999,0.8,0.0,1
spring,2012,1,5,0,1,1,misty,8.200000000000001,12.879999999999999,0.86,0.0,19
spring,2012,1,6,0,1,1,misty,8.200000000000001,12.879999999999999,0.86,0.0,42
spring,2012,1,7,0,1,1,rain,8.200000000000001,12.879999999999999,0.86,0.0,122
spring,2012,1,8,0,1,1,rain,8.200000000000001,10.605,0.86,8.9981,272
spring,2012,1,9,0,1,1,misty,8.200000000000001,11.365,0.86,6.0032,211
spring,2012,1,10,0,1,1,misty,8.200000000000001,12.879999999999999,0.93,0.0,149
spring,2012,1,11,0,1,1,misty,8.200000000000001,11.365,0.93,6.0032,62
spring,2012,1,12,0,1,1,misty,9.02,13.635,0.93,0.0,62
spring,2012,1,13,0,1,1,rain,9.02,12.879999999999999,0.93,6.0032,37
spring,2012,1,14,0,1,1,rain,9.02,11.365,0.93,12.998,61
spring,2012,1,15,0,1,1,misty,9.02,10.605,1.0,15.001299999999999,74
spring,2012,1,16,0,1,1,misty,9.84,12.120000000000001,0.93,11.0014,122
spring,2012,1,17,0,1,1,misty,9.84,12.879999999999999,0.96,7.0015,276
spring,2012,1,18,0,1,1,misty,9.84,12.120000000000001,0.93,8.9981,282
spring,2012,1,19,0,1,1,misty,10.66,12.879999999999999,0.93,11.0014,220
spring,2012,1,20,0,1,1,misty,10.66,12.879999999999999,1.0,11.0014,169
spring,2012,1,21,0,1,1,misty,10.66,12.120000000000001,1.0,19.0012,120
spring,2012,1,22,0,1,1,misty,10.66,12.120000000000001,1.0,19.0012,68
spring,2012,1,23,0,1,1,misty,11.48,12.879999999999999,0.93,22.0028,37
spring,2012,1,0,0,2,1,misty,12.299999999999999,14.395,1.0,19.0012,25
spring,2012,1,1,0,2,1,misty,13.120000000000001,15.15,0.93,16.997899999999998,9
spring,2012,1,2,0,2,1,misty,13.120000000000001,15.15,0.93,15.001299999999999,8
spring,2012,1,3,0,2,1,misty,13.120000000000001,16.665,0.93,8.9981,3
spring,2012,1,4,0,2,1,misty,12.299999999999999,15.909999999999998,1.0,6.0032,2
spring,2012,1,5,0,2,1,misty,12.299999999999999,15.909999999999998,1.0,6.0032,26
spring,2012,1,6,0,2,1,misty,13.120000000000001,15.909999999999998,0.93,12.998,89
spring,2012,1,7,0,2,1,misty,13.120000000000001,16.665,0.93,8.9981,232
spring,2012,1,8,0,2,1,misty,13.120000000000001,16.665,0.93,8.9981,490
spring,2012,1,9,0,2,1,misty,13.120000000000001,16.665,0.87,6.0032,255
spring,2012,1,10,0,2,1,clear,13.120000000000001,16.665,0.93,6.0032,116
spring,2012,1,11,0,2,1,clear,13.940000000000001,16.665,0.87,8.9981,153
spring,2012,1,12,0,2,1,clear,13.940000000000001,16.665,0.87,11.0014,175
spring,2012,1,13,0,2,1,clear,13.940000000000001,16.665,0.87,11.0014,203
spring,2012,1,14,0,2,1,clear,14.76,17.424999999999997,0.81,15.001299999999999,173
spring,2012,1,15,0,2,1,misty,16.400000000000002,20.455000000000002,0.71,11.0014,208
spring,2012,1,16,0,2,1,clear,16.400000000000002,20.455000000000002,0.71,8.9981,278
spring,2012,1,17,0,2,1,clear,17.22,21.21,0.67,6.0032,515
spring,2012,1,18,0,2,1,clear,16.400000000000002,20.455000000000002,0.62,6.0032,423
spring,2012,1,19,0,2,1,clear,18.04,21.97,0.51,6.0032,331
spring,2012,1,20,0,2,1,clear,13.120000000000001,17.424999999999997,0.76,0.0,229
spring,2012,1,21,0,2,1,clear,14.76,18.94,0.71,0.0,172
spring,2012,1,22,0,2,1,clear,13.120000000000001,17.424999999999997,0.81,0.0,125
spring,2012,1,23,0,2,1,clear,13.120000000000001,17.424999999999997,0.76,0.0,99
spring,2012,1,0,0,3,1,clear,10.66,15.15,0.93,0.0,31
spring,2012,1,1,0,3,1,clear,12.299999999999999,14.395,0.7,15.001299999999999,13
spring,2012,1,2,0,3,1,clear,11.48,13.635,0.7,12.998,6
spring,2012,1,3,0,3,1,clear,10.66,12.879999999999999,0.75,12.998,1
spring,2012,1,4,0,3,1,clear,10.66,12.120000000000001,0.7,19.0012,4
spring,2012,1,5,0,3,1,clear,10.66,12.120000000000001,0.7,19.0012,33
spring,2012,1,6,0,3,1,clear,9.84,11.365,0.73,15.001299999999999,88
spring,2012,1,7,0,3,1,clear,9.84,11.365,0.75,15.001299999999999,257
spring,2012,1,8,0,3,1,clear,9.84,11.365,0.7,16.997899999999998,513
spring,2012,1,9,0,3,1,clear,9.84,11.365,0.7,16.997899999999998,236
spring,2012,1,10,0,3,1,misty,10.66,11.365,0.7,22.0028,141
spring,2012,1,11,0,3,1,misty,12.299999999999999,13.635,0.61,19.999499999999998,157
spring,2012,1,12,0,3,1,clear,13.120000000000001,16.665,0.53,8.9981,193
spring,2012,1,13,0,3,1,clear,13.940000000000001,16.665,0.49,8.9981,212
spring,2012,1,14,0,3,1,clear,13.940000000000001,17.424999999999997,0.49,6.0032,160
spring,2012,1,15,0,3,1,clear,14.76,18.94,0.46,0.0,155
spring,2012,1,16,0,3,1,clear,13.940000000000001,16.665,0.53,11.0014,246
spring,2012,1,17,0,3,1,clear,14.76,17.424999999999997,0.53,11.0014,470
spring,2012,1,18,0,3,1,clear,13.120000000000001,16.665,0.66,8.9981,439
spring,2012,1,19,0,3,1,misty,13.940000000000001,18.18,0.53,0.0,316
spring,2012,1,20,0,3,1,clear,13.120000000000001,15.909999999999998,0.61,12.998,235
spring,2012,1,21,0,3,1,clear,12.299999999999999,16.665,0.65,0.0,185
spring,2012,1,22,0,3,1,clear,12.299999999999999,15.909999999999998,0.65,6.0032,113
spring,2012,1,23,0,3,1,misty,11.48,15.909999999999998,0.65,0.0,66
spring,2012,1,0,0,4,1,misty,11.48,14.395,0.75,7.0015,25
spring,2012,1,1,0,4,1,misty,11.48,15.909999999999998,0.75,0.0,21
spring,2012,1,2,0,4,1,misty,11.48,13.635,0.75,11.0014,7
spring,2012,1,3,0,4,1,misty,11.48,15.15,0.75,6.0032,6
spring,2012,1,4,0,4,1,clear,11.48,15.909999999999998,0.75,0.0,3
spring,2012,1,5,0,4,1,misty,12.299999999999999,15.909999999999998,0.75,7.0015,28
spring,2012,1,6,0,4,1,misty,11.48,15.909999999999998,0.81,0.0,88
spring,2012,1,7,0,4,1,misty,11.48,15.15,0.81,6.0032,239
spring,2012,1,8,0,4,1,misty,11.48,15.15,0.81,6.0032,530
spring,2012,1,9,0,4,1,misty,12.299999999999999,16.665,0.81,0.0,274
spring,2012,1,10,0,4,1,misty,12.299999999999999,15.15,0.81,8.9981,108
spring,2012,1,11,0,4,1,misty,12.299999999999999,15.909999999999998,0.87,7.0015,111
spring,2012,1,12,0,4,1,misty,13.940000000000001,16.665,0.81,8.9981,165
spring,2012,1,13,0,4,1,misty,15.58,19.695,0.71,0.0,173
spring,2012,1,14,0,4,1,misty,16.400000000000002,20.455000000000002,0.71,7.0015,128
spring,2012,1,15,0,4,1,misty,17.22,21.21,0.71,7.0015,164
spring,2012,1,16,0,4,1,misty,16.400000000000002,20.455000000000002,0.71,6.0032,224
spring,2012,1,17,0,4,1,misty,17.22,21.21,0.71,0.0,413
spring,2012,1,18,0,4,1,misty,17.22,21.21,0.71,0.0,406
spring,2012,1,19,0,4,1,misty,16.400000000000002,20.455000000000002,0.76,7.0015,313
spring,2012,1,20,0,4,1,misty,16.400000000000002,20.455000000000002,0.82,8.9981,224
spring,2012,1,21,0,4,1,misty,16.400000000000002,20.455000000000002,0.76,7.0015,192
spring,2012,1,22,0,4,1,clear,15.58,19.695,0.82,7.0015,142
spring,2012,1,23,0,4,1,misty,16.400000000000002,20.455000000000002,0.82,0.0,91
spring,2012,1,0,0,5,1,misty,16.400000000000002,20.455000000000002,0.82,16.997899999999998,38
spring,2012,1,1,0,5,1,misty,16.400000000000002,20.455000000000002,0.87,15.001299999999999,29
spring,2012,1,2,0,5,1,clear,17.22,21.21,0.94,8.9981,13
spring,2012,1,3,0,5,1,misty,17.22,21.21,0.94,19.0012,8
spring,2012,1,4,0,5,1,misty,16.400000000000002,20.455000000000002,1.0,19.999499999999998,4
spring,2012,1,5,0,5,1,misty,17.22,21.21,0.94,22.0028,24
spring,2012,1,6,0,5,1,misty,17.22,21.21,1.0,22.0028,72
spring,2012,1,7,0,5,1,misty,17.22,21.21,1.0,19.999499999999998,134
spring,2012,1,8,0,5,1,rain,20.5,24.240000000000002,0.88,19.0012,220
spring,2012,1,9,0,5,1,rain,20.5,24.240000000000002,0.88,19.0012,107
spring,2012,1,10,0,5,1,rain,19.68,23.485,1.0,11.0014,126
spring,2012,1,11,0,5,1,misty,19.68,23.485,0.94,8.9981,105
spring,2012,1,12,0,5,1,misty,20.5,24.240000000000002,0.88,11.0014,180
spring,2012,1,13,0,5,1,clear,20.5,24.240000000000002,0.59,31.0009,201
spring,2012,1,14,0,5,1,clear,20.5,24.240000000000002,0.55,36.9974,176
spring,2012,1,15,0,5,1,clear,19.68,23.485,0.51,22.0028,197
spring,2012,1,16,0,5,1,clear,18.04,21.97,0.51,36.9974,267
spring,2012,1,17,0,5,1,clear,17.22,21.21,0.5,39.000699999999995,422
spring,2012,1,18,0,5,1,clear,16.400000000000002,20.455000000000002,0.5,32.9975,383
spring,2012,1,19,0,5,1,clear,14.76,16.665,0.5,26.0027,251
spring,2012,1,20,0,5,1,clear,13.940000000000001,15.15,0.53,23.9994,159
spring,2012,1,21,0,5,1,clear,13.940000000000001,14.395,0.53,35.0008,135
spring,2012,1,22,0,5,1,clear,13.940000000000001,15.15,0.49,26.0027,119
spring,2012,1,23,0,5,1,clear,13.120000000000001,14.395,0.49,27.999299999999998,86
spring,2012,1,0,0,6,0,clear,12.299999999999999,14.395,0.52,19.0012,69
spring,2012,1,1,0,6,0,clear,12.299999999999999,15.15,0.52,11.0014,58
spring,2012,1,2,0,6,0,clear,10.66,15.15,0.6,0.0,41
spring,2012,1,3,0,6,0,clear,10.66,14.395,0.6,6.0032,17
spring,2012,1,4,0,6,0,clear,10.66,12.879999999999999,0.6,11.0014,8
spring,2012,1,5,0,6,0,clear,9.84,12.879999999999999,0.75,6.0032,10
spring,2012,1,6,0,6,0,clear,9.84,14.395,0.7,0.0,15
spring,2012,1,7,0,6,0,clear,9.02,13.635,0.75,0.0,31
spring,2012,1,8,0,6,0,clear,8.200000000000001,11.365,0.8,6.0032,91
spring,2012,1,9,0,6,0,clear,9.02,13.635,0.8,0.0,158
spring,2012,1,10,0,6,0,clear,10.66,13.635,0.7,8.9981,191
spring,2012,1,11,0,6,0,clear,12.299999999999999,15.15,0.56,8.9981,296
spring,2012,1,12,0,6,0,clear,12.299999999999999,14.395,0.61,19.0012,314
spring,2012,1,13,0,6,0,clear,13.940000000000001,15.909999999999998,0.57,16.997899999999998,373
