Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Type_of_order,Type_of_vehicle,__target__
1142.0,22,4.6,23.354422,85.3329,23.414422,85.3929,2.0,2.0,22
1186.0,31,4.0,23.371292,85.327872,23.421292,85.377872,2.0,2.0,38
551.0,33,4.0,17.422819,78.449578,17.512819,78.539578,1.0,2.0,42
665.0,31,4.5,26.90519,75.810753,26.96519,75.870753,0.0,2.0,20
1313.0,38,5.0,0.0,0.0,0.09,0.09,0.0,2.0,26
613.0,23,4.7,22.753659,75.903365,22.833659,75.983365,3.0,3.0,19
1278.0,29,4.6,22.31279,73.170283,22.42279,73.280283,0.0,3.0,37
1171.0,31,4.7,23.359194,85.325447,23.379194,85.345447,0.0,2.0,25
1112.0,28,4.6,18.533811,73.899315,18.593811,73.959315,0.0,2.0,21
711.0,32,4.3,26.913987,75.752891,26.983987,75.822891,1.0,3.0,42
590.0,28,4.8,17.451976,78.385883,17.541976,78.475883,0.0,2.0,43
674.0,36,5.0,26.902328,75.794257,26.992328,75.884257,0.0,2.0,25
928.0,30,4.0,-30.885814,75.786976,30.965814,75.866976,0.0,2.0,36
371.0,20,4.7,11.025083,77.015393,11.085083,77.075393,0.0,3.0,18
619.0,25,4.9,22.728163,75.884212,22.808163,75.964212,2.0,3.0,15
688.0,33,4.8,26.911378,75.789034,27.041378,75.919034,1.0,2.0,31
321.0,24,4.7,13.081878,80.248519,13.121878,80.288519,3.0,3.0,26
601.0,22,4.7,22.75004,75.902847,22.88004,76.032847,3.0,2.0,28
685.0,32,4.9,26.910262,75.783013,27.040262,75.913013,2.0,3.0,24
1070.0,36,4.7,12.326356,76.619103,12.356356,76.649103,1.0,3.0,23
200.0,38,4.5,12.979096,77.640625,13.009096,77.670625,3.0,2.0,22
522.0,29,4.6,15.51315,73.78346,15.55315,73.82346,0.0,3.0,24
613.0,21,5.0,22.753659,75.903365,22.803659,75.953365,0.0,3.0,19
583.0,36,4.8,17.45971,78.368855,17.58971,78.498855,2.0,3.0,24
691.0,27,4.9,26.90294,75.793007,27.03294,75.923007,0.0,3.0,24
331.0,37,4.4,13.064181,80.236442,13.114181,80.286442,1.0,3.0,32
686.0,28,4.9,26.910262,75.783013,27.000262,75.873013,2.0,3.0,15
640.0,37,5.0,22.761593,75.886362,22.841593,75.966362,2.0,2.0,23
1040.0,29,4.6,12.323994,76.626167,12.353994,76.656167,0.0,2.0,13
1271.0,27,4.6,22.32,73.17,22.35,73.2,3.0,3.0,29
1299.0,27,4.6,22.311603,73.165012,22.381603,73.235012,0.0,2.0,14
301.0,32,4.7,13.066762,80.251865,13.196762,80.381865,2.0,3.0,30
664.0,36,4.2,26.90519,75.810753,27.03519,75.940753,3.0,2.0,46
573.0,28,4.7,17.429585,78.392621,17.469585,78.432621,3.0,2.0,14
1174.0,23,4.8,0.0,0.0,0.02,0.02,0.0,3.0,19
963.0,21,4.8,19.12663,72.829976,19.16663,72.869976,0.0,3.0,27
418.0,20,4.7,10.994136,76.963303,11.074136,77.043303,0.0,2.0,18
673.0,25,4.7,26.902328,75.794257,27.032328,75.924257,3.0,2.0,17
1103.0,32,4.6,18.546947,73.900626,18.606947,73.960626,0.0,3.0,16
183.0,37,4.6,12.933284,77.615428,12.943284,77.625428,3.0,2.0,27
598.0,21,4.2,17.483216,78.552111,17.503216,78.572111,3.0,2.0,16
1161.0,38,4.3,23.359407,85.325055,23.399407,85.365055,2.0,2.0,31
1070.0,37,4.6,12.326356,76.619103,12.416356,76.709103,3.0,2.0,53
973.0,21,4.6,19.254567,72.848923,19.304567,72.898923,3.0,2.0,30
985.0,35,4.4,19.065838,72.832658,19.195838,72.962658,2.0,3.0,41
1219.0,22,4.8,21.185047,72.80859,21.315047,72.93859,2.0,2.0,32
1024.0,28,4.6,12.311072,76.654878,12.361072,76.704878,3.0,2.0,22
408.0,20,4.7,11.026117,76.944652,11.096117,77.014652,3.0,2.0,26
1068.0,30,4.9,12.326356,76.619103,12.366356,76.659103,0.0,3.0,15
411.0,36,4.6,11.02091,76.940432,11.03091,76.950432,2.0,2.0,20
1029.0,23,4.8,12.299524,76.64262,12.339524,76.68262,1.0,3.0,16
366.0,29,5.0,11.022477,76.995667,11.132477,77.105667,3.0,2.0,38
1293.0,27,4.5,0.0,0.0,0.04,0.04,3.0,3.0,16
196.0,28,4.8,12.970324,77.645748,12.990324,77.665748,2.0,1.0,23
344.0,31,4.9,13.026286,80.275235,13.086286,80.335235,1.0,3.0,29
312.0,22,4.7,13.02978,80.208812,13.13978,80.318812,3.0,3.0,41
1309.0,20,4.9,0.0,0.0,0.13,0.13,3.0,2.0,25
1008.0,34,4.7,19.121999,72.908493,19.161999,72.948493,3.0,3.0,23
695.0,35,5.0,26.902908,75.792934,26.962908,75.852934,3.0,3.0,34
398.0,22,4.8,11.003669,76.976494,11.063669,77.036494,2.0,3.0,19
964.0,28,4.9,19.12663,72.829976,19.14663,72.849976,2.0,2.0,23
264.0,22,4.6,23.232537,77.429845,23.342537,77.539845,1.0,2.0,18
666.0,20,4.6,26.914142,75.805704,26.924142,75.815704,3.0,2.0,16
805.0,37,4.2,9.985497,76.276999,10.115497,76.406999,0.0,3.0,43
1156.0,32,4.8,23.355164,85.324097,23.405164,85.374097,0.0,2.0,22
213.0,39,5.0,12.939496,77.625999,13.009496,77.695999,1.0,1.0,27
618.0,33,3.6,22.728163,75.884212,22.838163,75.994212,3.0,3.0,37
1049.0,30,4.9,12.323194,76.630583,12.413194,76.720583,3.0,3.0,21
393.0,23,4.6,11.000762,76.981876,11.110762,77.091876,3.0,3.0,18
757.0,23,4.9,26.481547,80.299775,26.561547,80.379775,3.0,3.0,28
1017.0,37,4.6,19.103249,72.846749,19.113249,72.856749,1.0,3.0,22
1152.0,39,4.1,23.359033,85.325347,23.369033,85.335347,1.0,2.0,46
1181.0,26,4.7,0.0,0.0,0.09,0.09,1.0,1.0,16
777.0,29,2.6,26.47,80.35,26.58,80.46,0.0,1.0,31
1195.0,36,4.1,23.333017,85.3172,23.463017,85.4472,2.0,2.0,40
590.0,35,4.7,17.451976,78.385883,17.481976,78.415883,0.0,3.0,26
1181.0,25,4.9,0.0,0.0,0.03,0.03,2.0,2.0,29
1056.0,31,4.6,12.310972,76.659264,12.420972,76.769264,2.0,2.0,29
334.0,23,4.6,12.972793,80.249982,12.992793,80.269982,1.0,2.0,16
601.0,38,4.9,22.75004,75.902847,22.80004,75.952847,3.0,2.0,29
974.0,39,5.0,19.254567,72.848923,19.284567,72.878923,1.0,2.0,23
407.0,30,4.6,11.010375,76.95295,11.070375,77.01295,2.0,2.0,45
1023.0,30,4.9,12.311072,76.654878,12.351072,76.694878,0.0,3.0,34
1103.0,27,4.0,18.546947,73.900626,18.636947,73.990626,3.0,2.0,38
677.0,29,4.6,26.905287,75.794592,27.045287,75.934592,0.0,1.0,29
1291.0,27,4.2,22.308096,73.167753,22.438096,73.297753,1.0,2.0,34
322.0,33,4.6,13.081878,80.248519,13.131878,80.298519,1.0,3.0,18
1195.0,35,4.9,23.333017,85.3172,23.353017,85.3372,0.0,2.0,17
658.0,30,4.7,22.732225,75.874765,22.752225,75.894765,0.0,3.0,19
412.0,34,4.7,11.02091,76.940432,11.15091,77.070432,1.0,2.0,25
1261.0,27,4.8,22.310329,73.169083,22.440329,73.299083,1.0,3.0,29
340.0,29,5.0,13.026279,80.174568,13.156279,80.304568,1.0,2.0,34
702.0,34,4.0,26.891191,75.802083,26.961191,75.872083,1.0,2.0,38
544.0,29,4.5,17.410371,78.437225,17.460371,78.487225,3.0,2.0,11
1031.0,22,4.6,12.299524,76.64262,12.329524,76.67262,1.0,2.0,19
1085.0,32,4.8,18.569156,73.774723,18.599156,73.804723,2.0,3.0,18
138.0,37,4.1,19.874449,75.360232,19.944449,75.430232,1.0,2.0,35
407.0,31,4.7,11.010375,76.95295,11.070375,77.01295,3.0,2.0,23
637.0,31,4.1,22.745049,75.892471,22.825049,75.972471,2.0,3.0,36
482.0,30,4.8,15.546594,73.760431,15.576594,73.790431,1.0,2.0,20
200.0,25,4.8,12.979096,77.640625,13.039096,77.700625,3.0,2.0,14
564.0,34,5.0,17.438263,78.397865,17.448263,78.407865,2.0,2.0,30
639.0,30,4.7,22.761593,75.886362,22.771593,75.896362,3.0,2.0,26
1135.0,25,4.1,18.563934,73.915367,18.643935,73.995367,3.0,2.0,36
263.0,28,4.8,0.0,0.0,0.03,0.03,1.0,3.0,13
1247.0,30,4.6,21.160437,72.774209,21.220437,72.834209,3.0,3.0,36
368.0,36,4.9,11.022477,76.995667,11.082477,77.055667,0.0,3.0,19
592.0,27,4.7,17.450851,78.379347,17.580851,78.509347,3.0,1.0,10
1167.0,35,4.1,23.351058,85.325731,23.421058,85.395731,3.0,2.0,38
592.0,21,4.7,17.450851,78.379347,17.580851,78.509347,1.0,2.0,32
1253.0,36,4.6,21.149834,72.778666,21.239834,72.868666,1.0,2.0,27
1158.0,30,3.9,23.357804,85.325146,23.427804,85.395146,2.0,3.0,41
322.0,28,4.9,13.081878,80.248519,13.211878,80.378519,1.0,2.0,10
556.0,34,5.0,17.433809,78.386744,17.483809,78.436744,1.0,3.0,30
388.0,20,4.8,11.008638,76.984311,11.088638,77.064311,1.0,2.0,29
1135.0,38,4.9,18.563934,73.915367,18.613934,73.965367,3.0,3.0,27
945.0,35,3.9,-30.895817,75.813112,30.965817,75.883112,0.0,3.0,32
967.0,23,4.6,19.221315,72.862381,19.241315,72.882381,2.0,1.0,10
198.0,38,5.0,12.979096,77.640625,13.049096,77.710625,1.0,2.0,45
193.0,38,4.1,12.98041,77.640489,13.11041,77.770489,3.0,2.0,36
598.0,26,4.9,17.483216,78.552111,17.533216,78.602111,1.0,1.0,17
1168.0,31,5.0,23.351058,85.325731,23.401058,85.375731,0.0,2.0,31
1189.0,39,4.9,23.374878,85.335739,23.504878,85.465739,3.0,2.0,25
382.0,29,4.6,10.96185,76.971082,11.09185,77.101082,2.0,1.0,32
1240.0,29,4.6,21.157729,72.768726,21.287729,72.898726,2.0,1.0,24
340.0,39,4.8,13.026279,80.174568,13.076279,80.224568,3.0,2.0,40
278.0,39,4.3,23.230791,77.43702,23.290791,77.49702,2.0,2.0,34
933.0,28,4.8,-30.893244,75.821817,30.933244,75.861817,3.0,1.0,21
0.0,25,4.8,27.163303,78.057044,27.203303,78.097044,0.0,2.0,28
1067.0,29,4.1,12.316967,76.603067,12.406967,76.693067,0.0,3.0,40
349.0,37,3.7,13.045479,80.23311,13.175479,80.36311,2.0,3.0,31
233.0,30,4.3,12.913041,77.683237,13.003041,77.773237,0.0,2.0,36
1006.0,39,4.2,19.120083,72.907385,19.200083,72.987385,3.0,3.0,41
318.0,37,4.8,13.054347,80.257221,13.164347,80.367221,3.0,2.0,42
1118.0,34,5.0,18.56245,73.916619,18.62245,73.976619,1.0,2.0,32
652.0,39,4.6,22.753839,75.897429,22.833838,75.977429,1.0,2.0,32
627.0,39,4.2,22.725835,75.887648,22.835835,75.997648,3.0,3.0,44
664.0,23,4.8,26.90519,75.810753,26.92519,75.830753,2.0,2.0,22
715.0,22,4.7,26.913726,75.75282,26.963726,75.80282,1.0,3.0,10
1263.0,38,4.8,22.307898,73.167788,22.347898,73.207788,0.0,3.0,18
196.0,20,4.7,12.970324,77.645748,13.020324,77.695748,0.0,3.0,10
1266.0,22,4.6,0.0,0.0,0.01,0.01,3.0,3.0,11
913.0,30,4.7,30.914057,75.83982,30.964057,75.88982,3.0,2.0,20
231.0,29,4.7,12.913041,77.683237,13.023041,77.793237,0.0,2.0,38
552.0,34,4.6,17.411028,78.329645,17.421028,78.339645,1.0,3.0,17
1236.0,29,5.0,21.170096,72.789122,21.210096,72.829122,1.0,2.0,22
547.0,22,4.8,17.41233,78.449654,17.54233,78.579654,2.0,2.0,21
1187.0,28,4.6,23.371292,85.327872,23.431292,85.387872,0.0,2.0,23
747.0,26,4.9,26.473698,80.352677,26.583698,80.462677,2.0,3.0,13
126.0,31,4.8,0.0,0.0,0.01,0.01,1.0,3.0,28
958.0,27,4.8,30.885915,75.788259,30.905915,75.808259,1.0,3.0,25
954.0,24,2.9,30.902872,75.826808,30.972872,75.896808,3.0,2.0,43
614.0,35,4.2,22.753659,75.903365,22.843659,75.993365,2.0,2.0,37
352.0,26,5.0,12.981615,80.231598,13.031615,80.281598,3.0,3.0,23
541.0,27,4.6,17.428294,78.404423,17.508294,78.484423,0.0,2.0,39
701.0,28,4.5,26.88842,75.800689,27.02842,75.940689,3.0,3.0,10
465.0,38,4.8,30.342509,78.061187,30.382509,78.101187,1.0,3.0,19
1236.0,37,4.3,21.170096,72.789122,21.210096,72.829122,0.0,3.0,36
1013.0,27,4.8,19.1093,72.825451,19.1993,72.915451,1.0,2.0,42
785.0,35,5.0,9.979363,76.285001,10.039363,76.345001,1.0,2.0,22
163.0,36,4.1,19.878028,75.317475,19.958028,75.397475,1.0,2.0,39
1133.0,23,4.7,18.593481,73.785901,18.653481,73.845901,2.0,3.0,28
1218.0,26,4.7,21.185047,72.80859,21.225047,72.84859,1.0,2.0,22
1193.0,24,4.6,23.351489,85.324253,23.441489,85.414253,2.0,3.0,34
545.0,31,4.7,17.410371,78.437225,17.470371,78.497225,1.0,3.0,26
1201.0,21,4.7,21.17106,72.789292,21.25106,72.869292,1.0,3.0,38
540.0,32,4.6,17.428294,78.404423,17.538294,78.514423,3.0,2.0,27
665.0,38,4.6,26.90519,75.810753,26.99519,75.900753,2.0,1.0,23
349.0,33,4.7,13.045479,80.23311,13.095479,80.28311,3.0,2.0,22
696.0,21,4.8,26.846156,75.8023,26.956156,75.9123,3.0,3.0,42
1261.0,39,5.0,22.310329,73.169083,22.440329,73.299083,3.0,2.0,38
1078.0,24,4.6,12.337978,76.616792,12.417978,76.696792,3.0,2.0,28
900.0,22,4.6,30.89286,75.822199,30.96286,75.892199,1.0,3.0,27
228.0,37,3.7,12.972532,77.608179,13.042532,77.678179,3.0,1.0,37
643.0,32,4.4,22.760072,75.892574,22.780072,75.912574,0.0,2.0,24
965.0,26,4.6,19.12663,72.829976,19.15663,72.859976,3.0,2.0,26
1111.0,37,4.6,18.533811,73.899315,18.613811,73.979315,3.0,2.0,24
224.0,21,4.8,12.975377,77.696664,13.005377,77.726664,3.0,2.0,14
718.0,39,4.7,26.956431,75.776649,27.036431,75.856649,3.0,2.0,48
336.0,31,4.8,13.027018,80.254791,13.137018,80.364791,3.0,3.0,38
1277.0,35,4.9,22.310526,73.170937,22.400526,73.260937,2.0,2.0,44
443.0,23,5.0,30.362686,78.06889,30.502686,78.20889,3.0,3.0,41
1289.0,39,4.9,0.0,0.0,0.09,0.09,0.0,1.0,28
1027.0,24,4.9,12.304569,76.643622,12.384569,76.723622,1.0,2.0,29
1214.0,33,4.8,21.173493,72.801953,21.203493,72.831953,3.0,2.0,29
707.0,22,4.3,26.849596,75.800512,26.939596,75.890512,2.0,2.0,37
1314.0,20,4.6,22.311844,73.165081,22.321844,73.175081,3.0,3.0,12
1114.0,30,4.5,18.520016,73.830547,18.600016,73.910547,3.0,3.0,27
1230.0,24,4.8,21.157735,72.768778,21.227735,72.838778,1.0,2.0,18
211.0,27,4.7,12.934365,77.616155,13.064365,77.746155,0.0,2.0,27
1229.0,29,4.7,21.175975,72.795503,21.205975,72.825503,0.0,2.0,21
1210.0,28,5.0,21.186884,72.793616,21.266884,72.873616,3.0,2.0,36
583.0,39,4.2,17.45971,78.368855,17.53971,78.448855,3.0,3.0,39
652.0,38,4.9,22.753839,75.897429,22.883838,76.027429,2.0,2.0,43
569.0,26,4.7,17.431668,78.408321,17.521668,78.498321,1.0,3.0,29
555.0,22,4.8,17.433809,78.386744,17.503809,78.456744,3.0,2.0,26
1075.0,30,4.5,12.334022,76.618203,12.384022,76.668203,2.0,2.0,29
663.0,31,4.3,26.90519,75.810753,27.01519,75.920753,0.0,2.0,35
607.0,20,4.7,22.651847,75.881991,22.671847,75.901991,1.0,2.0,16
667.0,28,4.6,26.914142,75.805704,26.964142,75.855704,0.0,2.0,22
197.0,27,4.9,12.970324,77.645748,13.030324,77.705748,1.0,3.0,25
438.0,39,4.7,30.361281,78.068022,30.471281,78.178022,0.0,2.0,45
1033.0,27,4.5,12.3085,76.665808,12.3885,76.745808,0.0,3.0,25
448.0,24,4.6,30.332735,78.054222,30.462735,78.184222,1.0,3.0,21
577.0,36,4.7,17.431477,78.40035,17.481477,78.45035,2.0,2.0,24
1101.0,26,4.7,18.546947,73.900626,18.586947,73.940626,0.0,3.0,20
615.0,21,4.5,22.727021,75.884167,22.837021,75.994167,3.0,2.0,47
961.0,30,4.7,19.003517,72.82765,19.133517,72.95765,3.0,2.0,36
407.0,22,4.8,11.010375,76.95295,11.040375,76.98295,3.0,2.0,16
1062.0,26,4.6,12.352058,76.60665,12.462058,76.71665,0.0,2.0,17
1295.0,25,4.7,0.0,0.0,0.09,0.09,0.0,2.0,21
982.0,29,4.6,19.091458,72.827808,19.141458,72.877808,0.0,2.0,23
168.0,37,4.8,19.876994,75.372353,19.986994,75.482353,3.0,1.0,26
1293.0,29,4.9,0.0,0.0,0.01,0.01,1.0,3.0,17
691.0,33,4.3,26.90294,75.793007,26.98294,75.873007,1.0,2.0,34
685.0,27,4.9,26.910262,75.783013,27.040262,75.913013,2.0,3.0,21
669.0,20,2.8,26.913483,75.803139,26.983483,75.873139,1.0,3.0,32
1169.0,22,4.5,23.351058,85.325731,23.381058,85.355731,0.0,2.0,23
853.0,30,4.5,-22.538731,88.364878,22.618731,88.444878,0.0,3.0,32
1167.0,22,4.7,23.351058,85.325731,23.421058,85.395731,1.0,2.0,22
86.0,21,4.8,25.450329,81.834279,25.540329,81.924279,2.0,2.0,48
1186.0,32,4.7,23.371292,85.327872,23.421292,85.377872,1.0,3.0,16
1200.0,20,4.7,21.17106,72.789292,21.18106,72.799292,1.0,3.0,12
566.0,29,4.6,17.438263,78.397865,17.528263,78.487865,2.0,3.0,18
635.0,30,4.6,22.74806,75.8934,22.80806,75.9534,1.0,2.0,27
293.0,24,4.7,23.234631,77.401663,23.324631,77.491663,1.0,2.0,10
1112.0,22,4.8,18.533811,73.899315,18.593811,73.959315,1.0,2.0,25
310.0,39,5.0,13.091809,80.219104,13.111809,80.239104,1.0,3.0,19
1110.0,35,4.2,18.533811,73.899315,18.543811,73.909315,1.0,2.0,34
1300.0,22,4.5,22.311603,73.165012,22.361603,73.215012,3.0,2.0,28
1211.0,32,4.8,21.186884,72.793616,21.276884,72.883616,2.0,2.0,20
979.0,27,4.9,19.055831,72.833984,19.185831,72.963984,3.0,2.0,39
1181.0,25,4.9,0.0,0.0,0.06,0.06,0.0,2.0,25
1030.0,31,4.5,12.299524,76.64262,12.429524,76.77262,2.0,1.0,19
398.0,29,4.7,11.003669,76.976494,11.033669,77.006494,3.0,2.0,26
1013.0,25,4.5,19.1093,72.825451,19.1693,72.885451,1.0,3.0,24
1261.0,35,4.8,22.310329,73.169083,22.360329,73.219083,2.0,2.0,28
1219.0,25,4.7,21.185047,72.80859,21.315047,72.93859,3.0,2.0,19
238.0,23,4.7,12.972161,77.596014,13.022161,77.646014,3.0,1.0,16
377.0,28,4.6,11.022169,76.999594,11.112169,77.089594,3.0,3.0,31
975.0,37,4.7,18.927584,72.832585,18.937584,72.842585,2.0,1.0,31
668.0,39,4.7,26.914142,75.805704,26.974142,75.865704,0.0,3.0,29
1060.0,29,4.5,0.0,0.0,0.02,0.02,3.0,2.0,19
941.0,25,4.5,30.892978,75.821847,31.032978,75.961847,2.0,2.0,19
702.0,34,4.9,26.891191,75.802083,26.931191,75.842083,0.0,3.0,24
970.0,38,4.8,19.22384,72.841347,19.35384,72.971347,0.0,2.0,40
850.0,35,4.8,22.526461,88.364453,22.546461,88.384453,1.0,3.0,28
1237.0,28,4.7,21.170096,72.789122,21.250096,72.869122,0.0,2.0,46
1015.0,36,4.8,19.131141,72.813074,19.151141,72.833074,2.0,3.0,19
557.0,39,4.7,17.433809,78.386744,17.493809,78.446744,2.0,2.0,29
1316.0,26,4.2,22.311844,73.165081,22.341844,73.195081,0.0,2.0,19
1260.0,27,4.8,22.310329,73.169083,22.380329,73.239083,0.0,2.0,21
625.0,27,4.7,22.725748,75.898497,22.855747,76.028497,3.0,1.0,19
294.0,34,4.2,0.0,0.0,0.04,0.04,2.0,1.0,37
228.0,29,4.8,12.972532,77.608179,13.082532,77.718179,1.0,2.0,19
684.0,38,5.0,26.910262,75.783013,26.980262,75.853013,0.0,2.0,20
568.0,35,4.4,17.431668,78.408321,17.511668,78.488321,1.0,2.0,39
1005.0,28,4.6,19.120083,72.907385,19.230083,73.017385,0.0,2.0,28
1178.0,25,4.3,23.374989,85.335486,23.434989,85.395486,2.0,2.0,22
1025.0,26,4.6,12.311072,76.654878,12.341072,76.684878,0.0,3.0,25
1081.0,37,4.7,18.539299,73.897902,18.619299,73.977902,1.0,3.0,24
1252.0,23,4.5,21.149834,72.778666,21.229834,72.858666,0.0,3.0,19
214.0,29,4.8,12.939496,77.625999,12.959496,77.645999,0.0,2.0,16
366.0,34,4.8,11.022477,76.995667,11.032477,77.005667,0.0,3.0,27
197.0,37,4.6,12.970324,77.645748,13.030324,77.705748,0.0,3.0,22
1184.0,29,4.3,23.369746,85.33982,23.429746,85.39982,1.0,2.0,26
59.0,22,4.1,27.158822,78.045359,27.248822,78.135359,2.0,2.0,34
1309.0,35,4.9,0.0,0.0,0.05,0.05,1.0,2.0,11
680.0,38,5.0,26.911927,75.797282,27.051927,75.937282,2.0,2.0,41
1185.0,30,4.4,23.371292,85.327872,23.441292,85.397872,1.0,2.0,37
220.0,21,4.6,12.949934,77.699386,13.079934,77.829386,1.0,3.0,23
1203.0,27,4.6,21.186438,72.794115,21.296438,72.904115,3.0,2.0,40
629.0,28,4.7,22.725835,75.887648,22.815835,75.977648,0.0,2.0,29
365.0,21,4.6,11.016298,76.972076,11.046298,77.002076,0.0,2.0,23
1152.0,35,4.8,23.359033,85.325347,23.429033,85.395347,3.0,2.0,48
195.0,35,5.0,12.970324,77.645748,13.040324,77.715748,3.0,3.0,25
33.0,33,4.8,27.165108,78.015053,27.205108,78.055053,2.0,3.0,17
621.0,26,4.7,22.722634,75.886959,22.732634,75.896959,2.0,3.0,20
320.0,29,4.4,13.054347,80.257221,13.144347,80.347221,0.0,3.0,31
663.0,35,5.0,26.90519,75.810753,26.94519,75.850753,2.0,2.0,26
353.0,32,5.0,12.981615,80.231598,13.041615,80.291598,3.0,2.0,20
546.0,30,3.8,17.41233,78.449654,17.48233,78.519654,0.0,3.0,38
1284.0,28,4.8,0.0,0.0,0.01,0.01,2.0,2.0,18
692.0,27,4.5,26.90294,75.793007,26.99294,75.883007,0.0,3.0,26
572.0,28,4.6,17.430448,78.418213,17.490448,78.478213,2.0,2.0,27
578.0,36,5.0,17.431477,78.40035,17.521477,78.49035,1.0,2.0,26
1097.0,24,4.6,18.543626,73.905101,18.603626,73.965101,3.0,2.0,24
988.0,39,4.6,18.994049,72.825203,19.044049,72.875203,1.0,2.0,16
937.0,27,4.9,30.893234,75.82172,31.023234,75.95172,1.0,3.0,22
407.0,28,4.7,11.010375,76.95295,11.070375,77.01295,0.0,2.0,28
219.0,38,4.9,12.949934,77.699386,13.059934,77.809386,1.0,3.0,37
1281.0,22,4.8,0.0,0.0,0.11,0.11,2.0,2.0,27
635.0,21,4.7,22.74806,75.8934,22.77806,75.9234,0.0,2.0,19
1069.0,37,4.7,12.326356,76.619103,12.346356,76.639103,3.0,3.0,24
220.0,37,4.6,12.949934,77.699386,13.029934,77.779386,3.0,2.0,26
1089.0,33,4.6,18.554382,73.798206,18.624382,73.868206,2.0,2.0,29
587.0,37,4.9,17.440827,78.393391,17.470827,78.423391,0.0,2.0,29
1305.0,34,4.6,0.0,0.0,0.11,0.11,0.0,3.0,37
66.0,33,4.8,25.453436,81.833167,25.523436,81.903167,1.0,1.0,20
1205.0,27,4.8,21.186438,72.794115,21.216438,72.824115,2.0,2.0,15
576.0,33,5.0,17.431477,78.40035,17.501477,78.47035,1.0,2.0,42
657.0,34,5.0,22.732225,75.874765,22.772225,75.914765,2.0,3.0,15
1311.0,39,4.8,0.0,0.0,0.04,0.04,0.0,3.0,28
642.0,29,4.6,22.760072,75.892574,22.830072,75.962574,0.0,3.0,49
689.0,20,4.9,26.911378,75.789034,26.971378,75.849034,2.0,2.0,14
990.0,35,4.1,18.994237,72.825553,19.064237,72.895553,2.0,2.0,48
1180.0,31,4.8,0.0,0.0,0.13,0.13,2.0,2.0,23
807.0,34,4.7,10.000706,76.349516,10.040706,76.389516,1.0,2.0,38
674.0,21,4.8,26.902328,75.794257,26.962328,75.854257,3.0,3.0,19
986.0,24,5.0,19.065838,72.832658,19.155838,72.922658,3.0,3.0,32
708.0,20,4.5,26.892312,75.806896,26.962312,75.876896,3.0,3.0,25
910.0,31,4.2,30.88722,75.804893,30.93722,75.854893,0.0,2.0,39
1092.0,25,4.9,18.51421,73.838429,18.55421,73.878429,2.0,3.0,21
466.0,39,4.9,30.342509,78.061187,30.472509,78.191187,2.0,3.0,28
1294.0,31,4.7,0.0,0.0,0.05,0.05,0.0,2.0,34
990.0,27,4.9,18.994237,72.825553,19.004237,72.835553,0.0,1.0,16
210.0,33,5.0,12.934365,77.616155,12.974365,77.656155,2.0,2.0,38
1109.0,39,4.6,18.536562,73.896485,18.596562,73.956485,3.0,3.0,17
938.0,28,5.0,30.893234,75.82172,30.923234,75.85172,0.0,2.0,11
277.0,39,4.5,-23.230791,77.43702,23.250791,77.45702,2.0,2.0,29
1233.0,30,4.4,21.183434,72.814492,21.253434,72.884492,1.0,3.0,34
1173.0,23,4.8,0.0,0.0,0.04,0.04,1.0,3.0,26
996.0,30,4.6,19.178321,72.834715,19.188321,72.844715,2.0,3.0,19
587.0,20,5.0,17.440827,78.393391,17.470827,78.423391,3.0,1.0,15
228.0,39,4.8,12.972532,77.608179,12.982532,77.618179,0.0,3.0,17
628.0,32,5.0,22.725835,75.887648,22.805835,75.967648,3.0,3.0,20
987.0,26,4.6,18.994049,72.825203,19.064049,72.895203,2.0,2.0,21
1301.0,21,4.7,22.311603,73.165012,22.371603,73.225012,0.0,2.0,33
369.0,39,4.4,11.025083,77.015393,11.095083,77.085393,1.0,3.0,45
1227.0,21,4.5,21.175975,72.795503,21.185975,72.805503,3.0,2.0,17
319.0,29,4.6,13.054347,80.257221,13.184347,80.387221,1.0,3.0,15
896.0,39,4.9,22.5491,88.400467,22.5791,88.430467,2.0,2.0,29
399.0,33,3.9,11.003681,76.975525,11.073681,77.045525,1.0,3.0,35
1137.0,25,4.9,18.592718,73.773572,18.602718,73.783572,3.0,3.0,18
361.0,38,3.8,11.003008,76.97544,11.133009,77.10544,2.0,2.0,33
1157.0,30,4.9,23.355164,85.324097,23.385164,85.354097,3.0,3.0,11
1312.0,27,4.7,0.0,0.0,0.05,0.05,1.0,3.0,15
1087.0,38,4.6,18.55144,73.804855,18.57144,73.824855,0.0,2.0,27
272.0,34,4.7,23.233219,77.433571,23.263219,77.463571,2.0,3.0,10
211.0,22,4.9,12.934365,77.616155,12.954365,77.636155,1.0,3.0,25
232.0,34,5.0,12.913041,77.683237,13.043041,77.813237,1.0,2.0,21
1276.0,37,3.1,22.310526,73.170937,22.440526,73.300937,0.0,2.0,33
64.0,28,4.6,25.454648,81.834502,25.584648,81.964502,3.0,2.0,15
568.0,33,4.9,17.431668,78.408321,17.511668,78.488321,2.0,2.0,27
360.0,29,4.6,11.003008,76.97544,11.073009,77.04544,0.0,3.0,27
673.0,38,4.7,26.902328,75.794257,26.952328,75.844257,1.0,2.0,26
