seismic,seismoacoustic,shift,genergy,gpuls,gdenergy,gdpuls,ghazard,nbumps,nbumps2,nbumps3,nbumps4,nbumps5,energy,maxenergy,__target__
0.0,0.0,1.0,44320.0,269.0,-64.0,-85.0,0.0,2,0,2,0,0,3000.0,2000.0,0
0.0,1.0,0.0,13170.0,59.0,-77.0,-67.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,1.0,1.0,12980.0,436.0,-13.0,16.0,1.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,1.0,87700.0,935.0,-53.0,-49.0,0.0,2,1,1,0,0,1600.0,1000.0,0
0.0,0.0,1.0,716630.0,1677.0,-8.0,14.0,0.0,2,2,0,0,0,700.0,500.0,0
0.0,0.0,1.0,13990.0,307.0,-58.0,-43.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,1.0,15080.0,306.0,-56.0,-48.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,1.0,1.0,39850.0,714.0,13.0,-32.0,0.0,1,1,0,0,0,300.0,300.0,0
1.0,0.0,1.0,38220.0,1192.0,33.0,35.0,0.0,1,0,1,0,0,6000.0,6000.0,0
0.0,1.0,1.0,20580.0,436.0,-30.0,4.0,0.0,0,0,0,0,0,0.0,0.0,0
1.0,0.0,0.0,8880.0,112.0,-15.0,-71.0,0.0,1,0,1,0,0,7000.0,7000.0,0
1.0,1.0,1.0,21320.0,402.0,-38.0,-30.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,0.0,11780.0,159.0,-7.0,-35.0,0.0,1,1,0,0,0,300.0,300.0,0
0.0,1.0,1.0,31390.0,376.0,-7.0,18.0,0.0,2,0,2,0,0,6000.0,4000.0,1
1.0,1.0,1.0,286300.0,1381.0,-49.0,-41.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,0.0,6660.0,274.0,-29.0,-15.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,1.0,1.0,28520.0,483.0,-19.0,5.0,1.0,3,3,0,0,0,1700.0,700.0,1
0.0,0.0,0.0,209760.0,919.0,46.0,89.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,1.0,0.0,6790.0,238.0,-37.0,-2.0,0.0,0,0,0,0,0,0.0,0.0,0
1.0,1.0,1.0,77870.0,271.0,626.0,18.0,1.0,0,0,0,0,0,0.0,0.0,0
1.0,0.0,1.0,110510.0,708.0,-58.0,-58.0,0.0,4,2,1,1,0,44200.0,40000.0,0
1.0,0.0,1.0,70980.0,1157.0,161.0,37.0,0.0,2,0,2,0,0,10000.0,6000.0,0
1.0,0.0,1.0,185910.0,2451.0,8.0,24.0,0.0,8,4,4,0,0,11300.0,4000.0,0
0.0,0.0,1.0,127360.0,351.0,-54.0,-53.0,0.0,1,1,0,0,0,700.0,700.0,1
1.0,0.0,1.0,49660.0,747.0,48.0,36.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,0.0,2510.0,17.0,-16.0,-58.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,1.0,26830.0,192.0,-77.0,-88.0,0.0,1,1,0,0,0,600.0,600.0,0
1.0,0.0,0.0,55350.0,246.0,-65.0,-61.0,0.0,1,0,1,0,0,3000.0,3000.0,0
0.0,0.0,1.0,9890.0,89.0,-63.0,-79.0,0.0,1,0,0,1,0,20000.0,20000.0,0
0.0,1.0,1.0,28130.0,304.0,15.0,-28.0,0.0,1,0,1,0,0,6000.0,6000.0,0
0.0,0.0,0.0,18040.0,317.0,95.0,43.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,1.0,1.0,936850.0,1737.0,24.0,17.0,0.0,2,1,1,0,0,2600.0,2000.0,0
0.0,0.0,1.0,509190.0,1758.0,-45.0,-15.0,0.0,2,1,1,0,0,2300.0,2000.0,1
0.0,1.0,1.0,38360.0,759.0,29.0,83.0,0.0,1,0,1,0,0,7000.0,7000.0,0
1.0,1.0,1.0,48020.0,688.0,61.0,33.0,0.0,0,0,0,0,0,0.0,0.0,0
1.0,0.0,1.0,244480.0,1576.0,11.0,12.0,0.0,3,2,0,1,0,51200.0,50000.0,0
0.0,1.0,1.0,7920.0,178.0,-53.0,-30.0,0.0,0,0,0,0,0,0.0,0.0,0
1.0,0.0,1.0,134870.0,2096.0,-17.0,4.0,0.0,4,2,2,0,0,5100.0,3000.0,0
0.0,0.0,1.0,14650.0,325.0,-56.0,-40.0,0.0,1,1,0,0,0,300.0,300.0,0
0.0,1.0,0.0,22270.0,53.0,-23.0,-3.0,0.0,1,0,1,0,0,4000.0,4000.0,0
0.0,0.0,1.0,372380.0,1264.0,-26.0,-9.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,0.0,58850.0,236.0,-73.0,-74.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,1.0,1.0,190960.0,1651.0,58.0,45.0,0.0,2,0,2,0,0,11000.0,9000.0,0
0.0,1.0,1.0,36250.0,361.0,42.0,-28.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,0.0,9840.0,217.0,-6.0,6.0,0.0,1,0,0,1,0,10000.0,10000.0,0
0.0,0.0,0.0,3550.0,38.0,-89.0,-82.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,1.0,1.0,25850.0,595.0,100.0,83.0,1.0,0,0,0,0,0,0.0,0.0,0
0.0,1.0,0.0,8190.0,64.0,-11.0,36.0,0.0,0,0,0,0,0,0.0,0.0,0
1.0,1.0,1.0,37590.0,1115.0,146.0,153.0,1.0,1,0,0,1,0,40000.0,40000.0,0
1.0,0.0,1.0,39760.0,783.0,198.0,102.0,0.0,1,1,0,0,0,900.0,900.0,0
0.0,0.0,0.0,2960.0,108.0,-76.0,-57.0,0.0,0,0,0,0,0,0.0,0.0,0
1.0,1.0,1.0,25130.0,455.0,-13.0,-42.0,0.0,1,0,1,0,0,1000.0,1000.0,0
0.0,0.0,1.0,8620.0,239.0,-58.0,-31.0,0.0,0,0,0,0,0,0.0,0.0,0
1.0,1.0,1.0,19760.0,328.0,-42.0,-43.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,0.0,5310.0,287.0,-58.0,15.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,1.0,1018360.0,2263.0,-19.0,-12.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,1.0,47740.0,276.0,-42.0,-76.0,0.0,4,1,3,0,0,7800.0,3000.0,0
1.0,0.0,1.0,16590.0,324.0,61.0,17.0,0.0,1,1,0,0,0,300.0,300.0,0
0.0,0.0,1.0,18210.0,150.0,-54.0,-51.0,0.0,3,1,2,0,0,7700.0,5000.0,0
0.0,0.0,0.0,11730.0,59.0,-53.0,-88.0,0.0,1,1,0,0,0,300.0,300.0,0
0.0,1.0,1.0,13330.0,671.0,-64.0,-39.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,0.0,9220.0,277.0,-2.0,-11.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,0.0,20150.0,64.0,-51.0,-62.0,0.0,1,0,1,0,0,5000.0,5000.0,0
0.0,0.0,1.0,34390.0,646.0,6.0,22.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,1.0,20760.0,324.0,41.0,6.0,0.0,1,1,0,0,0,400.0,400.0,1
0.0,0.0,0.0,920.0,9.0,-65.0,-78.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,0.0,340.0,6.0,-87.0,-85.0,0.0,0,0,0,0,0,0.0,0.0,0
1.0,0.0,1.0,18690.0,401.0,-20.0,-15.0,0.0,1,1,0,0,0,700.0,700.0,0
0.0,0.0,0.0,17730.0,134.0,97.0,-38.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,0.0,4810.0,142.0,-49.0,-56.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,1.0,1.0,8690.0,251.0,-34.0,-23.0,1.0,0,0,0,0,0,0.0,0.0,0
1.0,1.0,1.0,60490.0,788.0,129.0,70.0,1.0,1,1,0,0,0,600.0,600.0,0
1.0,1.0,1.0,18850.0,587.0,4.0,23.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,1.0,927530.0,1777.0,-32.0,-32.0,0.0,1,0,1,0,0,3000.0,3000.0,0
1.0,1.0,1.0,13590.0,359.0,-51.0,-23.0,0.0,1,0,1,0,0,1000.0,1000.0,0
1.0,1.0,1.0,25450.0,504.0,-15.0,-3.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,0.0,5640.0,58.0,6.0,17.0,0.0,1,0,1,0,0,5000.0,5000.0,0
1.0,0.0,1.0,40800.0,222.0,-56.0,-51.0,0.0,3,1,2,0,0,5800.0,3000.0,0
0.0,1.0,0.0,23000.0,157.0,-28.0,-17.0,0.0,1,0,1,0,0,2000.0,2000.0,0
1.0,0.0,0.0,23670.0,721.0,153.0,140.0,0.0,1,1,0,0,0,300.0,300.0,0
0.0,0.0,1.0,27870.0,238.0,-6.0,-5.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,1.0,94190.0,2191.0,161.0,117.0,0.0,5,2,1,2,0,116500.0,90000.0,0
1.0,1.0,1.0,44640.0,743.0,58.0,54.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,0.0,96080.0,433.0,60.0,92.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,0.0,18160.0,78.0,-57.0,-48.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,1.0,12350.0,296.0,101.0,21.0,0.0,0,0,0,0,0,0.0,0.0,0
1.0,1.0,0.0,13010.0,322.0,26.0,-15.0,1.0,0,0,0,0,0,0.0,0.0,0
1.0,0.0,1.0,347400.0,1684.0,-28.0,-22.0,0.0,2,0,1,1,0,31000.0,30000.0,0
0.0,0.0,0.0,2350.0,19.0,-4.0,-52.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,1.0,26400.0,510.0,13.0,9.0,0.0,0,0,0,0,0,0.0,0.0,0
1.0,0.0,0.0,17620.0,557.0,91.0,151.0,0.0,1,1,0,0,0,300.0,300.0,0
0.0,0.0,1.0,24320.0,427.0,56.0,51.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,0.0,15870.0,312.0,31.0,26.0,0.0,1,0,1,0,0,4000.0,4000.0,0
0.0,1.0,0.0,5630.0,98.0,64.0,86.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,0.0,4720.0,26.0,73.0,-35.0,0.0,0,0,0,0,0,0.0,0.0,0
1.0,0.0,1.0,16450.0,378.0,-48.0,-16.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,0.0,39770.0,870.0,218.0,248.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,1.0,14010.0,340.0,-53.0,-32.0,0.0,1,1,0,0,0,600.0,600.0,0
1.0,1.0,1.0,58100.0,1267.0,161.0,113.0,0.0,1,1,0,0,0,300.0,300.0,0
1.0,0.0,1.0,20670.0,376.0,-25.0,-10.0,0.0,0,0,0,0,0,0.0,0.0,0
1.0,0.0,1.0,13070.0,189.0,13.0,-23.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,1.0,1.0,240350.0,458.0,24.0,34.0,0.0,4,3,1,0,0,3000.0,2000.0,0
0.0,0.0,1.0,26210.0,512.0,-13.0,4.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,1.0,194580.0,697.0,-35.0,-32.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,0.0,17700.0,174.0,-81.0,-81.0,0.0,1,0,1,0,0,2000.0,2000.0,0
0.0,1.0,1.0,27590.0,314.0,6.0,-35.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,1.0,26660.0,486.0,-1.0,12.0,0.0,0,0,0,0,0,0.0,0.0,0
1.0,1.0,1.0,59950.0,865.0,19.0,18.0,0.0,1,1,0,0,0,700.0,700.0,0
0.0,0.0,0.0,20700.0,37.0,-9.0,-22.0,0.0,0,0,0,0,0,0.0,0.0,0
1.0,0.0,1.0,186280.0,1921.0,39.0,51.0,0.0,3,1,1,1,0,72500.0,70000.0,0
0.0,1.0,1.0,59840.0,696.0,124.0,7.0,0.0,2,1,1,0,0,6300.0,6000.0,1
0.0,0.0,0.0,1560.0,15.0,-48.0,-62.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,1.0,0.0,51620.0,186.0,51.0,34.0,0.0,1,0,1,0,0,7000.0,7000.0,0
0.0,1.0,1.0,12800.0,213.0,-22.0,-20.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,1.0,1.0,15710.0,308.0,101.0,70.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,1.0,95050.0,860.0,-16.0,-22.0,0.0,2,0,2,0,0,5000.0,3000.0,0
1.0,1.0,1.0,36100.0,608.0,8.0,17.0,0.0,0,0,0,0,0,0.0,0.0,1
0.0,0.0,1.0,70740.0,154.0,-50.0,-36.0,0.0,0,0,0,0,0,0.0,0.0,0
1.0,0.0,1.0,19860.0,300.0,-24.0,-21.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,0.0,1600.0,11.0,-66.0,-72.0,0.0,0,0,0,0,0,0.0,0.0,0
1.0,1.0,1.0,63390.0,1039.0,188.0,179.0,0.0,1,0,1,0,0,7000.0,7000.0,0
0.0,1.0,1.0,11830.0,201.0,-27.0,-18.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,1.0,0.0,5940.0,182.0,-41.0,-21.0,0.0,0,0,0,0,0,0.0,0.0,0
1.0,1.0,1.0,59300.0,690.0,53.0,70.0,0.0,6,1,5,0,0,25700.0,8000.0,0
1.0,1.0,1.0,48330.0,1389.0,42.0,45.0,1.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,1.0,102710.0,1159.0,-11.0,5.0,0.0,1,1,0,0,0,400.0,400.0,0
1.0,0.0,0.0,90160.0,425.0,-48.0,-39.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,1.0,1.0,4170.0,224.0,-78.0,-64.0,0.0,0,0,0,0,0,0.0,0.0,0
1.0,1.0,1.0,61310.0,931.0,274.0,227.0,1.0,1,0,1,0,0,3000.0,3000.0,0
0.0,0.0,1.0,154470.0,263.0,-21.0,-24.0,0.0,3,1,2,0,0,8400.0,6000.0,0
1.0,0.0,1.0,51230.0,944.0,-10.0,8.0,0.0,2,0,2,0,0,5000.0,3000.0,1
0.0,0.0,1.0,28500.0,337.0,-26.0,-22.0,0.0,1,1,0,0,0,400.0,400.0,0
1.0,0.0,1.0,545470.0,1894.0,-1.0,-29.0,0.0,4,1,1,2,0,53600.0,30000.0,0
1.0,1.0,1.0,690550.0,3915.0,28.0,29.0,0.0,3,1,1,1,0,34400.0,30000.0,1
0.0,0.0,0.0,9050.0,17.0,-79.0,-81.0,0.0,0,0,0,0,0,0.0,0.0,0
1.0,1.0,0.0,3080.0,123.0,-70.0,-66.0,1.0,0,0,0,0,0,0.0,0.0,0
1.0,1.0,0.0,21780.0,428.0,110.0,13.0,0.0,1,0,1,0,0,8000.0,8000.0,0
0.0,0.0,0.0,29500.0,92.0,-21.0,6.0,0.0,1,1,0,0,0,300.0,300.0,0
1.0,1.0,1.0,23020.0,669.0,27.0,40.0,0.0,0,0,0,0,0,0.0,0.0,0
1.0,0.0,1.0,37570.0,539.0,8.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,1.0,24890.0,363.0,-26.0,-32.0,0.0,1,1,0,0,0,500.0,500.0,0
0.0,0.0,1.0,172290.0,437.0,-57.0,-55.0,0.0,1,1,0,0,0,600.0,600.0,0
0.0,0.0,1.0,278230.0,1060.0,-31.0,-18.0,0.0,1,1,0,0,0,900.0,900.0,0
0.0,0.0,0.0,58200.0,219.0,-27.0,-38.0,0.0,1,0,1,0,0,3000.0,3000.0,0
1.0,1.0,1.0,50130.0,1613.0,125.0,172.0,0.0,2,2,0,0,0,1100.0,600.0,0
0.0,0.0,0.0,100.0,4.0,-96.0,-90.0,0.0,0,0,0,0,0,0.0,0.0,0
1.0,0.0,1.0,38530.0,1232.0,3.0,18.0,0.0,1,1,0,0,0,700.0,700.0,0
0.0,0.0,1.0,105160.0,284.0,34.0,66.0,0.0,1,0,1,0,0,6000.0,6000.0,0
0.0,0.0,1.0,446210.0,1030.0,-40.0,-32.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,1.0,1.0,34350.0,462.0,15.0,5.0,0.0,0,0,0,0,0,0.0,0.0,1
0.0,0.0,0.0,7400.0,25.0,-12.0,-38.0,0.0,0,0,0,0,0,0.0,0.0,0
1.0,0.0,1.0,28360.0,434.0,-19.0,-20.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,0.0,6530.0,266.0,-48.0,6.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,1.0,1138340.0,2106.0,-20.0,-20.0,0.0,2,0,2,0,0,11000.0,9000.0,0
1.0,1.0,0.0,2970.0,142.0,-71.0,-61.0,1.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,0.0,13780.0,289.0,28.0,20.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,1.0,43380.0,693.0,83.0,36.0,0.0,0,0,0,0,0,0.0,0.0,0
1.0,0.0,1.0,16940.0,288.0,47.0,18.0,0.0,0,0,0,0,0,0.0,0.0,0
1.0,0.0,0.0,26510.0,445.0,155.0,17.0,0.0,1,1,0,0,0,900.0,900.0,0
1.0,1.0,0.0,16500.0,321.0,115.0,96.0,1.0,0,0,0,0,0,0.0,0.0,0
1.0,0.0,1.0,16170.0,414.0,-37.0,6.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,1.0,0.0,18800.0,67.0,-51.0,-23.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,1.0,0.0,92520.0,169.0,-73.0,-74.0,0.0,1,0,0,1,0,10000.0,10000.0,1
0.0,1.0,1.0,37820.0,347.0,16.0,24.0,0.0,3,2,1,0,0,4000.0,3000.0,0
0.0,0.0,1.0,37270.0,293.0,-31.0,-23.0,0.0,3,1,2,0,0,6200.0,4000.0,0
0.0,0.0,1.0,50840.0,719.0,46.0,32.0,0.0,1,0,1,0,0,7000.0,7000.0,0
1.0,0.0,0.0,2600.0,116.0,-76.0,-40.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,1.0,21760.0,250.0,-54.0,-48.0,0.0,2,2,0,0,0,600.0,400.0,1
0.0,0.0,0.0,7020.0,98.0,-44.0,-61.0,0.0,0,0,0,0,0,0.0,0.0,0
1.0,0.0,1.0,79790.0,1419.0,39.0,80.0,0.0,3,2,0,1,0,21200.0,20000.0,0
1.0,1.0,0.0,38900.0,697.0,56.0,12.0,1.0,0,0,0,0,0,0.0,0.0,0
1.0,1.0,1.0,35290.0,754.0,-16.0,-36.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,0.0,5470.0,237.0,-56.0,-5.0,0.0,0,0,0,0,0,0.0,0.0,0
1.0,1.0,1.0,65150.0,952.0,25.0,60.0,0.0,4,3,1,0,0,4100.0,2000.0,0
0.0,0.0,1.0,25630.0,423.0,-24.0,-21.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,1.0,1.0,34660.0,516.0,23.0,-20.0,1.0,0,0,0,0,0,0.0,0.0,0
1.0,0.0,1.0,11800.0,133.0,-47.0,-46.0,0.0,2,1,1,0,0,3300.0,3000.0,0
0.0,0.0,1.0,46400.0,652.0,43.0,7.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,1.0,788230.0,1484.0,-1.0,-1.0,0.0,0,0,0,0,0,0.0,0.0,0
1.0,0.0,1.0,22910.0,629.0,72.0,62.0,0.0,0,0,0,0,0,0.0,0.0,0
1.0,0.0,1.0,30430.0,308.0,-16.0,-19.0,0.0,2,1,1,0,0,4500.0,4000.0,0
1.0,1.0,1.0,69450.0,1412.0,137.0,185.0,1.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,1.0,178220.0,371.0,13.0,7.0,0.0,2,2,0,0,0,800.0,400.0,0
1.0,0.0,1.0,90650.0,2005.0,135.0,86.0,0.0,2,0,2,0,0,4000.0,3000.0,0
1.0,1.0,1.0,38350.0,532.0,36.0,10.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,1.0,15300.0,293.0,-2.0,15.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,0.0,12970.0,53.0,-65.0,-64.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,1.0,1.0,19300.0,509.0,60.0,69.0,1.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,0.0,3330.0,37.0,-42.0,-39.0,0.0,2,2,0,0,0,1200.0,900.0,0
1.0,0.0,1.0,29790.0,695.0,121.0,80.0,0.0,0,0,0,0,0,0.0,0.0,0
1.0,1.0,0.0,11040.0,316.0,191.0,181.0,0.0,0,0,0,0,0,0.0,0.0,0
1.0,2.0,1.0,111380.0,952.0,146.0,37.0,1.0,1,1,0,0,0,400.0,400.0,0
1.0,0.0,1.0,45070.0,1016.0,214.0,145.0,0.0,0,0,0,0,0,0.0,0.0,0
1.0,1.0,0.0,32600.0,880.0,224.0,153.0,0.0,2,1,0,1,0,60500.0,60000.0,0
0.0,1.0,1.0,27150.0,441.0,-11.0,-31.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,1.0,0.0,10760.0,28.0,-1.0,-30.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,0.0,54750.0,233.0,-38.0,-40.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,0.0,9070.0,28.0,1.0,-30.0,0.0,0,0,0,0,0,0.0,0.0,0
1.0,0.0,1.0,31770.0,231.0,2.0,-3.0,0.0,3,1,2,0,0,10400.0,8000.0,0
0.0,0.0,0.0,3030.0,29.0,15.0,-28.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,0.0,18820.0,299.0,75.0,24.0,0.0,1,0,1,0,0,4000.0,4000.0,0
0.0,1.0,0.0,5250.0,66.0,-49.0,36.0,0.0,0,0,0,0,0,0.0,0.0,0
1.0,1.0,1.0,62860.0,596.0,154.0,31.0,1.0,3,3,0,0,0,1300.0,500.0,0
0.0,1.0,0.0,48440.0,76.0,86.0,11.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,1.0,0.0,1020.0,10.0,-81.0,-82.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,1.0,1.0,13550.0,358.0,-7.0,-2.0,1.0,0,0,0,0,0,0.0,0.0,0
1.0,0.0,0.0,7510.0,141.0,-15.0,-24.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,0.0,3840.0,13.0,60.0,-68.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,1.0,28140.0,443.0,-6.0,-14.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,1.0,53170.0,461.0,9.0,23.0,0.0,5,2,3,0,0,4800.0,2000.0,0
1.0,1.0,1.0,73820.0,322.0,-16.0,-14.0,0.0,8,3,3,2,0,52700.0,30000.0,0
0.0,1.0,1.0,26960.0,514.0,85.0,41.0,1.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,0.0,144520.0,407.0,-34.0,-27.0,0.0,1,0,1,0,0,3000.0,3000.0,0
1.0,1.0,1.0,46640.0,1439.0,88.0,116.0,0.0,0,0,0,0,0,0.0,0.0,1
1.0,0.0,1.0,31430.0,553.0,1.0,10.0,0.0,1,1,0,0,0,600.0,600.0,0
1.0,0.0,1.0,18470.0,505.0,-38.0,2.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,1.0,1.0,69240.0,857.0,142.0,73.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,0.0,18600.0,29.0,60.0,-42.0,0.0,0,0,0,0,0,0.0,0.0,0
1.0,1.0,0.0,12480.0,260.0,0.0,4.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,0.0,12070.0,296.0,0.0,20.0,0.0,1,1,0,0,0,100.0,100.0,0
1.0,0.0,1.0,45330.0,485.0,-4.0,25.0,0.0,3,0,2,0,1,402000.0,400000.0,0
0.0,0.0,0.0,64540.0,215.0,0.0,9.0,0.0,1,0,1,0,0,6000.0,6000.0,0
1.0,0.0,1.0,28510.0,805.0,-7.0,-13.0,0.0,1,0,0,1,0,10000.0,10000.0,0
0.0,0.0,0.0,2290.0,6.0,-7.0,-85.0,0.0,0,0,0,0,0,0.0,0.0,0
1.0,1.0,1.0,42700.0,700.0,53.0,49.0,0.0,1,1,0,0,0,400.0,400.0,0
1.0,0.0,1.0,26330.0,386.0,13.0,-18.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,1.0,0.0,18400.0,46.0,-68.0,-60.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,0.0,43600.0,194.0,-48.0,-48.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,1.0,1.0,943300.0,987.0,-23.0,-30.0,0.0,2,1,1,0,0,1400.0,1000.0,0
0.0,0.0,1.0,40350.0,645.0,24.0,5.0,0.0,0,0,0,0,0,0.0,0.0,0
1.0,1.0,1.0,55200.0,1259.0,35.0,9.0,0.0,1,0,1,0,0,4000.0,4000.0,1
0.0,1.0,1.0,17590.0,500.0,36.0,53.0,1.0,0,0,0,0,0,0.0,0.0,0
1.0,1.0,1.0,17310.0,485.0,-3.0,6.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,2.0,1.0,37170.0,881.0,-8.0,39.0,2.0,0,0,0,0,0,0.0,0.0,0
1.0,0.0,1.0,26940.0,429.0,-18.0,-17.0,0.0,0,0,0,0,0,0.0,0.0,0
1.0,1.0,1.0,19420.0,591.0,9.0,29.0,0.0,0,0,0,0,0,0.0,0.0,0
1.0,0.0,1.0,25400.0,398.0,-29.0,-8.0,0.0,2,0,2,0,0,6000.0,4000.0,0
0.0,0.0,1.0,18130.0,463.0,-51.0,-24.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,0.0,13250.0,32.0,-71.0,-79.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,1.0,1.0,36230.0,822.0,177.0,151.0,1.0,1,0,1,0,0,8000.0,8000.0,0
1.0,1.0,1.0,25930.0,631.0,70.0,43.0,1.0,0,0,0,0,0,0.0,0.0,0
0.0,1.0,1.0,12600.0,266.0,-60.0,-47.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,1.0,0.0,8690.0,92.0,-12.0,-74.0,0.0,1,0,1,0,0,4000.0,4000.0,0
0.0,0.0,0.0,13610.0,262.0,46.0,-19.0,0.0,0,0,0,0,0,0.0,0.0,0
1.0,1.0,1.0,24510.0,845.0,-16.0,9.0,1.0,0,0,0,0,0,0.0,0.0,0
0.0,1.0,1.0,1496830.0,1645.0,21.0,15.0,0.0,3,2,1,0,0,5700.0,5000.0,0
0.0,0.0,0.0,8180.0,273.0,-28.0,12.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,0.0,4230.0,48.0,-92.0,-85.0,0.0,0,0,0,0,0,0.0,0.0,0
0.0,0.0,0.0,1190.0,9.0,-45.0,-78.0,0.0,0,0,0,0,0,0.0,0.0,0
1.0,0.0,1.0,35540.0,487.0,31.0,3.0,0.0,0,0,0,0,0,0.0,0.0,0
1.0,0.0,1.0,10000.0,208.0,-62.0,-49.0,0.0,1,1,0,0,0,500.0,500.0,0
0.0,0.0,1.0,34980.0,296.0,-29.0,5.0,0.0,0,0,0,0,0,0.0,0.0,0
1.0,1.0,1.0,34930.0,459.0,19.0,-6.0,0.0,0,0,0,0,0,0.0,0.0,0
