city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,__target__
48.0,0.91,1.0,1.0,0.0,1.0,6.0,11.0,7.0,3.0,0.0,9,0
5.0,0.92,1.0,1.0,0.0,0.0,5.0,16.0,8.0,6.0,6.0,53,1
13.0,0.926,1.0,1.0,3.0,1.0,6.0,19.0,8.0,6.0,6.0,13,0
11.0,0.55,1.0,0.0,1.0,2.0,5.0,19.0,4.0,5.0,2.0,10,1
17.0,0.722,1.0,0.0,0.0,1.0,6.0,0.0,6.0,4.0,0.0,48,0
5.0,0.92,1.0,1.0,0.0,0.0,5.0,16.0,3.0,5.0,0.0,166,0
120.0,0.925,1.0,0.0,3.0,0.0,5.0,21.0,7.0,5.0,4.0,161,0
15.0,0.743,1.0,0.0,3.0,2.0,2.0,13.0,7.0,5.0,0.0,28,0
5.0,0.92,3.0,0.0,3.0,2.0,5.0,14.0,8.0,6.0,5.0,70,0
5.0,0.92,1.0,0.0,3.0,0.0,5.0,6.0,1.0,5.0,1.0,55,0
103.0,0.939,1.0,0.0,3.0,2.0,5.0,21.0,7.0,5.0,0.0,73,0
48.0,0.91,1.0,0.0,3.0,0.0,5.0,15.0,7.0,5.0,4.0,146,0
5.0,0.92,3.0,0.0,1.0,2.0,0.0,1.0,4.0,2.0,1.0,146,0
13.0,0.926,1.0,1.0,1.0,1.0,6.0,0.0,3.0,3.0,0.0,152,0
49.0,0.92,3.0,1.0,0.0,1.0,6.0,0.0,8.0,6.0,0.0,96,1
47.0,0.843,1.0,1.0,0.0,0.0,3.0,20.0,8.0,6.0,6.0,23,1
5.0,0.92,1.0,0.0,3.0,0.0,3.0,14.0,1.0,5.0,0.0,17,0
45.0,0.769,1.0,0.0,3.0,0.0,5.0,19.0,1.0,2.0,4.0,35,1
64.0,0.624,3.0,0.0,3.0,5.0,6.0,10.0,8.0,6.0,6.0,58,1
35.0,0.763,1.0,0.0,3.0,2.0,5.0,19.0,0.0,5.0,1.0,50,0
81.0,0.725,1.0,1.0,3.0,2.0,5.0,18.0,8.0,6.0,1.0,10,1
13.0,0.926,1.0,0.0,3.0,0.0,5.0,21.0,1.0,5.0,1.0,32,0
30.0,0.897,1.0,0.0,1.0,0.0,5.0,1.0,3.0,5.0,0.0,26,0
11.0,0.55,1.0,1.0,3.0,0.0,5.0,13.0,0.0,5.0,0.0,66,1
4.0,0.804,1.0,0.0,3.0,3.0,5.0,10.0,8.0,6.0,6.0,11,0
6.0,0.924,1.0,0.0,3.0,2.0,5.0,19.0,4.0,1.0,0.0,51,0
83.0,0.762,3.0,0.0,3.0,0.0,5.0,8.0,2.0,5.0,1.0,11,0
91.0,0.913,3.0,0.0,0.0,0.0,5.0,4.0,4.0,5.0,0.0,42,0
5.0,0.92,3.0,0.0,3.0,0.0,5.0,21.0,3.0,5.0,4.0,24,0
49.0,0.92,1.0,0.0,3.0,0.0,5.0,10.0,3.0,5.0,4.0,184,0
30.0,0.897,1.0,0.0,3.0,2.0,5.0,20.0,7.0,5.0,0.0,114,0
64.0,0.624,1.0,1.0,3.0,0.0,5.0,0.0,7.0,6.0,0.0,48,1
98.0,0.698,1.0,0.0,0.0,0.0,5.0,14.0,1.0,6.0,1.0,124,0
50.0,0.767,3.0,0.0,0.0,0.0,5.0,4.0,1.0,5.0,0.0,32,0
23.0,0.745,3.0,1.0,0.0,1.0,6.0,13.0,8.0,6.0,6.0,18,0
64.0,0.624,1.0,0.0,0.0,0.0,5.0,15.0,8.0,6.0,0.0,104,1
5.0,0.92,1.0,0.0,3.0,0.0,5.0,21.0,4.0,5.0,4.0,4,0
26.0,0.8270000000000001,3.0,0.0,3.0,2.0,5.0,2.0,0.0,5.0,4.0,17,0
15.0,0.743,1.0,1.0,2.0,2.0,5.0,11.0,8.0,6.0,0.0,44,0
41.0,0.6890000000000001,3.0,0.0,2.0,0.0,5.0,19.0,4.0,0.0,0.0,63,0
5.0,0.92,3.0,0.0,3.0,2.0,5.0,7.0,5.0,5.0,5.0,57,0
61.0,0.682,1.0,0.0,3.0,0.0,5.0,15.0,1.0,5.0,1.0,15,0
95.0,0.855,1.0,1.0,1.0,0.0,5.0,5.0,1.0,5.0,4.0,17,0
64.0,0.624,3.0,0.0,3.0,2.0,5.0,20.0,1.0,6.0,6.0,13,1
4.0,0.804,1.0,1.0,3.0,4.0,6.0,11.0,8.0,6.0,6.0,78,0
37.0,0.74,1.0,1.0,3.0,0.0,5.0,13.0,3.0,5.0,2.0,92,0
48.0,0.91,1.0,0.0,0.0,2.0,5.0,1.0,3.0,5.0,1.0,24,0
5.0,0.92,1.0,0.0,3.0,0.0,5.0,8.0,6.0,5.0,4.0,122,0
57.0,0.764,1.0,0.0,3.0,0.0,5.0,16.0,7.0,1.0,0.0,45,0
13.0,0.926,1.0,0.0,3.0,2.0,5.0,1.0,4.0,5.0,0.0,47,0
93.0,0.6659999999999999,0.0,0.0,1.0,0.0,5.0,15.0,7.0,0.0,6.0,15,0
64.0,0.624,1.0,0.0,0.0,2.0,5.0,8.0,3.0,5.0,0.0,129,1
5.0,0.92,1.0,0.0,3.0,0.0,1.0,4.0,8.0,6.0,6.0,9,0
61.0,0.682,3.0,0.0,3.0,0.0,5.0,14.0,5.0,6.0,5.0,12,0
28.0,0.742,3.0,0.0,1.0,0.0,5.0,1.0,1.0,5.0,0.0,7,0
5.0,0.92,1.0,0.0,3.0,0.0,5.0,1.0,5.0,5.0,3.0,29,0
50.0,0.767,1.0,0.0,3.0,0.0,5.0,19.0,2.0,5.0,4.0,122,0
48.0,0.91,1.0,1.0,3.0,5.0,6.0,19.0,8.0,6.0,6.0,21,1
49.0,0.92,3.0,1.0,0.0,0.0,5.0,14.0,8.0,6.0,6.0,38,1
31.0,0.836,0.0,0.0,3.0,2.0,5.0,16.0,4.0,5.0,0.0,122,0
48.0,0.91,3.0,0.0,2.0,5.0,6.0,6.0,8.0,6.0,6.0,9,0
101.0,0.754,1.0,1.0,3.0,3.0,5.0,6.0,8.0,6.0,0.0,41,0
55.0,0.878,3.0,1.0,3.0,0.0,5.0,21.0,3.0,5.0,4.0,106,0
101.0,0.754,1.0,1.0,3.0,1.0,6.0,14.0,7.0,0.0,3.0,94,1
46.0,0.7659999999999999,3.0,1.0,1.0,0.0,5.0,14.0,0.0,5.0,0.0,9,0
1.0,0.895,1.0,0.0,2.0,5.0,6.0,21.0,8.0,6.0,4.0,146,0
48.0,0.91,1.0,0.0,3.0,0.0,5.0,7.0,0.0,5.0,4.0,35,0
26.0,0.8270000000000001,1.0,0.0,3.0,0.0,5.0,21.0,8.0,6.0,4.0,61,0
5.0,0.92,3.0,0.0,0.0,2.0,5.0,1.0,0.0,1.0,0.0,105,0
64.0,0.624,3.0,1.0,0.0,0.0,5.0,13.0,8.0,6.0,6.0,74,0
5.0,0.92,3.0,0.0,3.0,2.0,5.0,16.0,7.0,6.0,1.0,15,0
64.0,0.624,3.0,0.0,3.0,2.0,5.0,20.0,0.0,5.0,0.0,202,1
21.0,0.738,1.0,0.0,3.0,2.0,5.0,6.0,3.0,5.0,0.0,17,1
64.0,0.624,1.0,1.0,0.0,0.0,5.0,11.0,8.0,6.0,6.0,150,1
13.0,0.926,1.0,1.0,3.0,0.0,5.0,4.0,8.0,6.0,2.0,11,0
48.0,0.91,1.0,1.0,3.0,1.0,6.0,11.0,8.0,5.0,6.0,35,0
103.0,0.939,0.0,0.0,1.0,0.0,5.0,6.0,5.0,5.0,0.0,44,0
48.0,0.91,3.0,0.0,3.0,3.0,5.0,21.0,6.0,2.0,1.0,130,0
85.0,0.8959999999999999,1.0,0.0,3.0,0.0,5.0,18.0,7.0,5.0,2.0,39,0
5.0,0.92,1.0,1.0,3.0,1.0,6.0,16.0,8.0,6.0,6.0,66,0
5.0,0.92,1.0,0.0,3.0,0.0,5.0,21.0,5.0,5.0,4.0,2,0
2.0,0.887,1.0,1.0,0.0,0.0,5.0,17.0,8.0,6.0,4.0,156,1
95.0,0.855,3.0,0.0,0.0,2.0,5.0,6.0,1.0,5.0,6.0,19,0
5.0,0.92,1.0,0.0,3.0,0.0,5.0,21.0,3.0,5.0,4.0,22,0
55.0,0.878,1.0,0.0,0.0,1.0,6.0,17.0,4.0,5.0,0.0,12,0
83.0,0.762,3.0,0.0,2.0,0.0,5.0,17.0,8.0,6.0,6.0,35,0
5.0,0.92,1.0,0.0,3.0,0.0,0.0,21.0,6.0,2.0,4.0,90,0
13.0,0.926,1.0,0.0,3.0,2.0,5.0,21.0,4.0,5.0,0.0,56,0
65.0,0.899,1.0,0.0,3.0,0.0,5.0,2.0,1.0,4.0,1.0,44,0
17.0,0.722,1.0,1.0,0.0,0.0,2.0,16.0,8.0,6.0,1.0,162,0
48.0,0.91,1.0,0.0,3.0,0.0,5.0,6.0,2.0,5.0,4.0,24,0
5.0,0.92,1.0,0.0,3.0,0.0,1.0,21.0,5.0,2.0,4.0,36,0
33.0,0.698,3.0,1.0,0.0,2.0,5.0,14.0,8.0,6.0,6.0,17,1
93.0,0.6659999999999999,1.0,0.0,3.0,0.0,4.0,16.0,4.0,1.0,0.0,134,0
49.0,0.92,1.0,0.0,0.0,1.0,6.0,15.0,1.0,1.0,0.0,6,0
13.0,0.926,1.0,0.0,3.0,0.0,5.0,15.0,4.0,5.0,0.0,8,0
49.0,0.92,1.0,0.0,0.0,0.0,5.0,1.0,5.0,5.0,0.0,90,0
13.0,0.926,1.0,0.0,1.0,1.0,6.0,14.0,1.0,1.0,0.0,49,0
5.0,0.92,1.0,0.0,3.0,0.0,5.0,6.0,0.0,5.0,4.0,12,0
95.0,0.855,1.0,0.0,3.0,1.0,6.0,1.0,7.0,5.0,0.0,145,0
5.0,0.92,1.0,0.0,3.0,0.0,5.0,11.0,8.0,6.0,6.0,4,1
47.0,0.843,3.0,1.0,0.0,0.0,5.0,14.0,8.0,6.0,6.0,2,0
48.0,0.91,1.0,0.0,3.0,2.0,5.0,21.0,1.0,5.0,4.0,87,0
64.0,0.624,1.0,0.0,3.0,2.0,5.0,11.0,1.0,5.0,1.0,149,0
6.0,0.924,1.0,0.0,3.0,0.0,5.0,21.0,2.0,5.0,4.0,95,0
50.0,0.767,3.0,0.0,0.0,0.0,5.0,1.0,2.0,5.0,0.0,39,0
48.0,0.91,1.0,0.0,3.0,2.0,5.0,6.0,0.0,5.0,2.0,55,0
42.0,0.698,1.0,0.0,3.0,0.0,5.0,1.0,7.0,5.0,0.0,14,0
93.0,0.6659999999999999,3.0,0.0,3.0,0.0,5.0,1.0,4.0,5.0,1.0,5,0
5.0,0.92,1.0,0.0,3.0,0.0,5.0,19.0,1.0,1.0,0.0,28,0
48.0,0.91,1.0,0.0,3.0,0.0,5.0,21.0,4.0,5.0,4.0,111,0
95.0,0.855,0.0,1.0,0.0,1.0,6.0,13.0,8.0,6.0,6.0,14,0
78.0,0.8270000000000001,3.0,0.0,1.0,0.0,5.0,13.0,3.0,5.0,1.0,8,1
64.0,0.624,1.0,0.0,3.0,2.0,5.0,16.0,8.0,6.0,1.0,74,1
78.0,0.8270000000000001,1.0,0.0,1.0,0.0,5.0,5.0,8.0,6.0,0.0,44,0
48.0,0.91,1.0,0.0,3.0,2.0,5.0,17.0,8.0,6.0,1.0,57,0
26.0,0.8270000000000001,1.0,0.0,3.0,0.0,5.0,15.0,0.0,5.0,0.0,94,0
4.0,0.804,1.0,1.0,0.0,0.0,5.0,0.0,8.0,6.0,0.0,29,0
64.0,0.624,1.0,1.0,0.0,5.0,6.0,11.0,8.0,6.0,0.0,31,1
6.0,0.924,3.0,1.0,0.0,0.0,5.0,19.0,8.0,6.0,1.0,102,0
103.0,0.939,1.0,1.0,3.0,0.0,3.0,21.0,2.0,5.0,4.0,50,1
5.0,0.92,3.0,0.0,3.0,0.0,1.0,17.0,4.0,1.0,0.0,29,0
5.0,0.92,3.0,1.0,3.0,0.0,2.0,21.0,3.0,5.0,1.0,156,0
47.0,0.843,1.0,0.0,3.0,0.0,5.0,7.0,8.0,6.0,0.0,220,0
5.0,0.92,1.0,0.0,3.0,0.0,5.0,21.0,4.0,5.0,4.0,35,0
2.0,0.887,3.0,0.0,3.0,0.0,5.0,1.0,6.0,6.0,5.0,23,0
119.0,0.698,3.0,0.0,3.0,0.0,5.0,14.0,8.0,6.0,0.0,92,1
101.0,0.754,1.0,0.0,3.0,0.0,5.0,4.0,4.0,5.0,3.0,151,0
30.0,0.897,1.0,0.0,3.0,2.0,5.0,17.0,7.0,0.0,1.0,76,0
69.0,0.848,3.0,1.0,2.0,0.0,5.0,14.0,4.0,5.0,2.0,58,0
13.0,0.926,1.0,1.0,1.0,2.0,5.0,21.0,7.0,1.0,0.0,15,0
116.0,0.698,1.0,0.0,3.0,0.0,5.0,5.0,7.0,1.0,0.0,25,0
5.0,0.92,1.0,0.0,3.0,0.0,5.0,19.0,4.0,5.0,1.0,26,1
30.0,0.897,0.0,1.0,0.0,2.0,5.0,18.0,1.0,4.0,0.0,35,0
74.0,0.893,1.0,0.0,3.0,4.0,6.0,15.0,1.0,5.0,3.0,32,1
15.0,0.743,1.0,0.0,3.0,0.0,2.0,17.0,8.0,6.0,3.0,166,0
6.0,0.924,1.0,0.0,3.0,2.0,5.0,10.0,0.0,5.0,4.0,232,0
64.0,0.624,1.0,1.0,2.0,0.0,5.0,15.0,8.0,6.0,6.0,24,1
48.0,0.91,1.0,0.0,3.0,0.0,5.0,21.0,8.0,6.0,2.0,64,0
64.0,0.624,3.0,0.0,3.0,0.0,5.0,15.0,1.0,5.0,0.0,74,1
5.0,0.92,1.0,0.0,1.0,0.0,5.0,15.0,4.0,5.0,1.0,56,0
5.0,0.92,1.0,0.0,3.0,2.0,5.0,21.0,2.0,4.0,4.0,92,0
81.0,0.725,1.0,0.0,2.0,0.0,5.0,16.0,7.0,5.0,2.0,13,0
30.0,0.897,1.0,0.0,3.0,2.0,5.0,19.0,4.0,5.0,1.0,39,0
48.0,0.91,1.0,0.0,3.0,0.0,5.0,21.0,8.0,6.0,0.0,19,0
64.0,0.624,3.0,0.0,0.0,2.0,5.0,0.0,0.0,5.0,0.0,22,1
91.0,0.913,1.0,0.0,3.0,0.0,5.0,21.0,4.0,5.0,0.0,9,0
89.0,0.866,1.0,0.0,3.0,3.0,5.0,21.0,8.0,6.0,6.0,154,0
64.0,0.624,3.0,0.0,3.0,0.0,5.0,11.0,0.0,6.0,0.0,37,1
41.0,0.6890000000000001,1.0,1.0,3.0,1.0,6.0,13.0,8.0,6.0,6.0,33,0
5.0,0.92,1.0,0.0,3.0,0.0,5.0,3.0,1.0,6.0,4.0,45,0
13.0,0.926,1.0,0.0,3.0,2.0,5.0,21.0,5.0,5.0,3.0,25,0
2.0,0.887,3.0,1.0,1.0,0.0,5.0,14.0,8.0,6.0,0.0,50,1
74.0,0.893,1.0,0.0,3.0,2.0,5.0,1.0,4.0,5.0,1.0,58,0
47.0,0.843,0.0,0.0,3.0,0.0,5.0,16.0,3.0,5.0,0.0,70,0
5.0,0.92,0.0,0.0,3.0,0.0,4.0,15.0,3.0,6.0,1.0,83,0
49.0,0.92,3.0,0.0,3.0,0.0,5.0,21.0,8.0,6.0,0.0,134,1
64.0,0.624,3.0,1.0,0.0,0.0,5.0,1.0,8.0,6.0,6.0,25,1
61.0,0.682,1.0,0.0,3.0,0.0,5.0,1.0,3.0,5.0,6.0,54,1
48.0,0.91,2.0,1.0,0.0,0.0,5.0,14.0,8.0,6.0,1.0,62,1
64.0,0.624,3.0,0.0,3.0,2.0,5.0,1.0,3.0,5.0,0.0,135,1
5.0,0.92,3.0,1.0,3.0,1.0,6.0,15.0,8.0,6.0,0.0,20,1
50.0,0.767,1.0,0.0,3.0,0.0,5.0,14.0,4.0,5.0,0.0,26,0
94.0,0.802,1.0,1.0,0.0,1.0,6.0,20.0,8.0,5.0,6.0,12,0
112.0,0.923,3.0,0.0,3.0,0.0,5.0,15.0,8.0,6.0,4.0,15,0
5.0,0.92,3.0,1.0,0.0,0.0,5.0,11.0,7.0,5.0,0.0,57,0
102.0,0.579,3.0,0.0,3.0,1.0,6.0,20.0,8.0,6.0,6.0,160,1
48.0,0.91,1.0,1.0,3.0,0.0,5.0,16.0,8.0,6.0,6.0,14,1
49.0,0.92,3.0,0.0,1.0,0.0,5.0,21.0,1.0,5.0,0.0,138,0
85.0,0.8959999999999999,3.0,1.0,3.0,0.0,5.0,21.0,8.0,6.0,6.0,10,0
116.0,0.698,1.0,0.0,3.0,0.0,5.0,11.0,8.0,5.0,0.0,10,1
53.0,0.921,1.0,0.0,3.0,1.0,6.0,5.0,1.0,5.0,0.0,26,0
13.0,0.926,3.0,0.0,3.0,0.0,5.0,16.0,4.0,5.0,3.0,56,0
5.0,0.92,1.0,0.0,3.0,0.0,3.0,21.0,1.0,5.0,0.0,26,0
48.0,0.91,3.0,0.0,3.0,2.0,5.0,21.0,3.0,5.0,1.0,80,0
1.0,0.895,1.0,0.0,0.0,0.0,5.0,19.0,1.0,5.0,1.0,10,1
5.0,0.92,3.0,0.0,3.0,0.0,5.0,21.0,8.0,5.0,2.0,76,0
5.0,0.92,1.0,0.0,3.0,0.0,0.0,13.0,8.0,6.0,1.0,22,1
49.0,0.92,1.0,0.0,3.0,0.0,5.0,5.0,4.0,5.0,4.0,58,0
49.0,0.92,3.0,0.0,3.0,5.0,6.0,8.0,1.0,5.0,3.0,32,0
5.0,0.92,1.0,0.0,3.0,0.0,5.0,21.0,8.0,6.0,3.0,198,0
75.0,0.794,0.0,0.0,3.0,0.0,5.0,19.0,4.0,4.0,0.0,13,0
5.0,0.92,0.0,0.0,3.0,0.0,5.0,11.0,0.0,1.0,0.0,204,0
64.0,0.624,3.0,1.0,0.0,0.0,5.0,14.0,8.0,6.0,6.0,37,1
64.0,0.624,0.0,0.0,3.0,0.0,5.0,16.0,1.0,1.0,1.0,71,1
64.0,0.624,0.0,1.0,3.0,0.0,5.0,16.0,7.0,5.0,0.0,154,1
11.0,0.55,3.0,1.0,0.0,0.0,5.0,13.0,8.0,6.0,6.0,14,1
51.0,0.903,1.0,0.0,1.0,0.0,5.0,21.0,3.0,5.0,4.0,6,0
102.0,0.579,1.0,1.0,3.0,1.0,6.0,13.0,8.0,6.0,6.0,268,0
30.0,0.897,0.0,1.0,0.0,0.0,5.0,14.0,8.0,6.0,6.0,146,0
5.0,0.92,0.0,0.0,3.0,0.0,4.0,7.0,8.0,6.0,1.0,52,0
70.0,0.939,1.0,0.0,3.0,2.0,5.0,19.0,5.0,4.0,2.0,141,0
65.0,0.899,1.0,0.0,3.0,2.0,5.0,4.0,1.0,1.0,2.0,59,0
94.0,0.802,1.0,0.0,3.0,0.0,5.0,10.0,7.0,5.0,2.0,15,0
49.0,0.92,1.0,0.0,0.0,0.0,5.0,17.0,8.0,6.0,0.0,42,1
85.0,0.8959999999999999,1.0,1.0,3.0,4.0,6.0,17.0,8.0,6.0,6.0,50,0
48.0,0.91,1.0,0.0,3.0,2.0,5.0,18.0,4.0,0.0,0.0,110,0
48.0,0.91,1.0,0.0,3.0,0.0,5.0,13.0,4.0,5.0,2.0,15,0
13.0,0.926,1.0,1.0,0.0,1.0,6.0,0.0,8.0,6.0,6.0,8,0
5.0,0.92,1.0,0.0,3.0,0.0,1.0,21.0,3.0,5.0,0.0,85,0
47.0,0.843,1.0,0.0,3.0,2.0,5.0,19.0,1.0,5.0,4.0,24,0
64.0,0.624,3.0,0.0,3.0,0.0,5.0,15.0,4.0,5.0,0.0,214,1
113.0,0.698,1.0,0.0,3.0,0.0,5.0,18.0,7.0,5.0,0.0,73,0
83.0,0.762,1.0,0.0,3.0,0.0,5.0,1.0,1.0,5.0,3.0,89,1
45.0,0.769,1.0,0.0,1.0,0.0,5.0,15.0,3.0,5.0,0.0,11,0
102.0,0.579,1.0,0.0,3.0,0.0,5.0,6.0,4.0,1.0,1.0,90,0
64.0,0.624,1.0,0.0,3.0,0.0,5.0,16.0,0.0,5.0,0.0,23,1
121.0,0.949,1.0,0.0,3.0,0.0,5.0,21.0,4.0,5.0,4.0,49,0
30.0,0.897,3.0,0.0,0.0,0.0,5.0,11.0,4.0,5.0,0.0,18,0
103.0,0.939,3.0,1.0,3.0,4.0,6.0,13.0,8.0,6.0,6.0,70,0
5.0,0.92,1.0,0.0,0.0,1.0,6.0,18.0,1.0,5.0,0.0,276,0
5.0,0.92,1.0,0.0,3.0,0.0,1.0,1.0,1.0,2.0,4.0,22,0
4.0,0.804,1.0,1.0,3.0,1.0,6.0,21.0,4.0,5.0,4.0,125,0
5.0,0.92,3.0,1.0,2.0,5.0,6.0,11.0,8.0,6.0,6.0,146,0
49.0,0.92,1.0,1.0,3.0,0.0,5.0,10.0,8.0,6.0,4.0,14,1
51.0,0.903,3.0,0.0,3.0,0.0,1.0,14.0,0.0,1.0,0.0,80,0
4.0,0.804,0.0,0.0,3.0,3.0,5.0,8.0,8.0,6.0,1.0,91,0
64.0,0.624,1.0,0.0,3.0,0.0,5.0,3.0,5.0,5.0,4.0,163,1
50.0,0.767,3.0,0.0,3.0,0.0,5.0,5.0,2.0,5.0,1.0,28,0
65.0,0.899,1.0,0.0,3.0,5.0,6.0,5.0,2.0,5.0,1.0,51,0
112.0,0.923,1.0,0.0,3.0,0.0,5.0,5.0,7.0,1.0,0.0,69,0
1.0,0.895,1.0,0.0,3.0,0.0,5.0,1.0,8.0,6.0,3.0,20,0
64.0,0.624,0.0,0.0,2.0,0.0,5.0,14.0,8.0,6.0,1.0,158,1
64.0,0.624,3.0,1.0,3.0,2.0,5.0,13.0,7.0,5.0,5.0,160,1
64.0,0.624,3.0,1.0,0.0,0.0,6.0,14.0,8.0,6.0,6.0,125,0
41.0,0.6890000000000001,1.0,0.0,3.0,0.0,5.0,8.0,0.0,0.0,1.0,119,0
39.0,0.555,1.0,0.0,3.0,1.0,6.0,16.0,8.0,6.0,4.0,85,0
64.0,0.624,3.0,0.0,3.0,2.0,5.0,15.0,8.0,5.0,0.0,45,0
64.0,0.624,1.0,0.0,3.0,2.0,5.0,17.0,0.0,5.0,0.0,284,0
13.0,0.926,1.0,0.0,3.0,2.0,5.0,21.0,4.0,5.0,4.0,43,0
13.0,0.926,3.0,0.0,3.0,2.0,4.0,2.0,3.0,5.0,0.0,39,0
101.0,0.754,0.0,0.0,1.0,0.0,5.0,18.0,8.0,6.0,2.0,57,1
30.0,0.897,1.0,0.0,3.0,2.0,5.0,21.0,2.0,5.0,4.0,17,0
13.0,0.926,1.0,0.0,0.0,1.0,6.0,15.0,1.0,5.0,0.0,116,0
5.0,0.92,1.0,1.0,3.0,4.0,6.0,17.0,8.0,6.0,6.0,11,0
49.0,0.92,1.0,0.0,3.0,0.0,5.0,21.0,0.0,0.0,0.0,8,0
82.0,0.89,1.0,0.0,3.0,1.0,6.0,3.0,5.0,5.0,4.0,188,0
99.0,0.884,1.0,1.0,0.0,0.0,5.0,16.0,8.0,5.0,6.0,128,0
5.0,0.92,0.0,0.0,3.0,0.0,5.0,16.0,1.0,5.0,0.0,44,0
5.0,0.92,1.0,0.0,3.0,0.0,5.0,8.0,1.0,5.0,3.0,67,0
48.0,0.91,3.0,0.0,3.0,2.0,4.0,14.0,4.0,5.0,1.0,40,0
31.0,0.836,1.0,0.0,3.0,2.0,5.0,6.0,4.0,5.0,1.0,124,0
5.0,0.92,1.0,0.0,3.0,0.0,5.0,21.0,3.0,5.0,4.0,21,0
48.0,0.91,1.0,1.0,3.0,0.0,5.0,15.0,8.0,6.0,0.0,8,0
101.0,0.754,3.0,1.0,3.0,0.0,5.0,10.0,5.0,5.0,4.0,41,0
95.0,0.855,1.0,0.0,3.0,2.0,5.0,7.0,4.0,5.0,1.0,70,0
5.0,0.92,1.0,1.0,3.0,1.0,6.0,14.0,8.0,6.0,6.0,47,0
5.0,0.92,0.0,0.0,3.0,2.0,2.0,21.0,1.0,4.0,4.0,38,0
48.0,0.91,1.0,1.0,0.0,0.0,5.0,21.0,8.0,6.0,1.0,32,1
5.0,0.92,1.0,0.0,3.0,2.0,2.0,17.0,3.0,5.0,0.0,20,0
29.0,0.698,1.0,1.0,2.0,5.0,6.0,13.0,8.0,6.0,6.0,37,0
49.0,0.92,1.0,0.0,3.0,0.0,5.0,2.0,8.0,6.0,2.0,102,0
13.0,0.926,1.0,0.0,3.0,0.0,5.0,21.0,4.0,5.0,4.0,42,0
86.0,0.74,1.0,0.0,3.0,2.0,5.0,7.0,2.0,4.0,0.0,51,0
5.0,0.92,3.0,0.0,3.0,0.0,5.0,21.0,3.0,2.0,1.0,242,0
48.0,0.91,1.0,0.0,3.0,0.0,5.0,2.0,3.0,5.0,4.0,51,1
5.0,0.92,1.0,0.0,3.0,2.0,5.0,7.0,1.0,5.0,1.0,53,0
66.0,0.698,1.0,0.0,3.0,2.0,5.0,3.0,5.0,6.0,0.0,11,0
48.0,0.91,1.0,0.0,1.0,0.0,5.0,1.0,3.0,2.0,4.0,17,0
4.0,0.804,1.0,0.0,3.0,0.0,5.0,4.0,8.0,6.0,1.0,18,0
48.0,0.91,1.0,0.0,3.0,3.0,5.0,21.0,0.0,5.0,4.0,57,0
26.0,0.8270000000000001,3.0,0.0,1.0,1.0,6.0,15.0,0.0,5.0,1.0,27,0
121.0,0.949,1.0,1.0,3.0,0.0,5.0,5.0,8.0,5.0,6.0,70,0
13.0,0.926,2.0,1.0,0.0,1.0,6.0,18.0,6.0,6.0,0.0,210,0
5.0,0.92,1.0,0.0,1.0,0.0,5.0,18.0,8.0,6.0,0.0,19,1
5.0,0.92,0.0,0.0,3.0,2.0,5.0,7.0,2.0,4.0,0.0,292,0
64.0,0.624,3.0,0.0,0.0,0.0,5.0,16.0,8.0,6.0,6.0,16,1
64.0,0.624,1.0,1.0,0.0,1.0,6.0,0.0,8.0,6.0,6.0,17,0
83.0,0.762,3.0,0.0,3.0,2.0,5.0,19.0,2.0,2.0,0.0,34,0
30.0,0.897,1.0,0.0,3.0,5.0,6.0,21.0,8.0,6.0,0.0,15,0
118.0,0.865,1.0,0.0,3.0,0.0,5.0,1.0,4.0,5.0,1.0,142,1
48.0,0.91,1.0,0.0,3.0,2.0,5.0,13.0,1.0,5.0,1.0,46,0
4.0,0.804,3.0,0.0,3.0,1.0,6.0,14.0,4.0,5.0,0.0,81,0
5.0,0.92,1.0,0.0,3.0,0.0,2.0,0.0,8.0,6.0,0.0,8,1
5.0,0.92,1.0,1.0,3.0,4.0,6.0,14.0,7.0,2.0,0.0,108,0
13.0,0.926,1.0,0.0,3.0,2.0,5.0,21.0,3.0,5.0,0.0,20,0
88.0,0.7390000000000001,1.0,0.0,1.0,0.0,5.0,3.0,1.0,5.0,1.0,64,0
5.0,0.92,3.0,0.0,3.0,3.0,5.0,21.0,2.0,5.0,2.0,84,0
13.0,0.926,1.0,0.0,3.0,0.0,5.0,16.0,1.0,5.0,0.0,32,0
30.0,0.897,1.0,0.0,3.0,2.0,5.0,17.0,4.0,5.0,1.0,30,0
5.0,0.92,3.0,0.0,3.0,2.0,5.0,17.0,8.0,6.0,0.0,42,1
64.0,0.624,3.0,0.0,0.0,0.0,5.0,13.0,7.0,0.0,6.0,38,1
70.0,0.939,1.0,1.0,1.0,0.0,5.0,3.0,4.0,5.0,4.0,44,0
5.0,0.92,0.0,0.0,3.0,0.0,5.0,21.0,7.0,5.0,4.0,42,0
70.0,0.939,1.0,1.0,3.0,4.0,6.0,11.0,8.0,6.0,6.0,28,0
1.0,0.895,1.0,1.0,3.0,4.0,6.0,17.0,8.0,6.0,6.0,232,0
6.0,0.924,3.0,0.0,3.0,5.0,6.0,21.0,8.0,6.0,1.0,25,0
5.0,0.92,1.0,0.0,3.0,0.0,5.0,9.0,2.0,5.0,4.0,8,0
