LATITUDE,LONGITUDE,LND_SQFOOT,TOT_LVG_AREA,SPEC_FEAT_VAL,RAIL_DIST,OCEAN_DIST,WATER_DIST,CNTR_DIST,SUBCNTR_DI,HWY_DIST,age,avno60plus,month_sold,structure_quality,__target__
25.7426542233,-80.2750664477,9000.0,2509.0,382.0,7035.5,13080.2,1952.1,29723.9,5878.1,14548.8,56,0.0,9,5,970000.0
25.8552448571,-80.2487863249,7050.0,916.0,3137.0,2816.2,41692.0,8718.4,33936.6,33936.6,13411.4,62,0.0,1,4,125000.0
25.4679846694,-80.4222821939,6269.0,2578.0,0.0,18592.7,26963.4,15627.4,135260.6,87735.1,5960.7,2,0.0,4,2,260000.0
25.8943916511,-80.2945868089,4197.0,1538.0,4587.0,11186.2,56752.0,6840.4,54310.7,53910.5,9649.3,12,0.0,6,4,275000.0
25.5736235371,-80.4046914307,11233.0,2470.0,4730.0,8709.4,28901.2,9844.1,101521.1,51364.3,12973.7,0,0.0,12,2,371400.0
25.8692768172,-80.216185282,5100.0,1500.0,0.0,10114.0,31651.2,4385.8,34487.1,34487.1,2542.7,11,0.0,7,4,170000.0
25.6800326984,-80.4342940895,4950.0,1666.0,18500.0,14830.9,48313.3,40823.2,86893.8,39873.5,14930.8,26,0.0,6,4,330000.0
25.8871520483,-80.3038349171,8112.0,2686.0,29977.0,13909.1,59879.6,9622.7,54244.9,52119.1,6468.5,44,0.0,7,4,375000.0
25.8740512171,-80.277459532,8040.0,1479.0,1636.0,5506.8,51657.0,5548.3,44992.5,44992.5,14965.4,26,0.0,4,4,280000.0
25.6551775949,-80.4471061579,8497.0,2623.0,1882.0,6083.2,48665.0,37451.4,94638.5,45615.5,20060.5,4,0.0,12,4,410000.0
25.7777835676,-80.4114410132,4510.0,1649.0,4288.0,1752.5,58246.3,25474.6,71940.0,45728.1,1935.4,15,0.0,7,4,345000.0
25.5632814259,-80.399739263,15038.0,2503.0,9018.0,7351.6,25593.6,8478.7,103189.8,53561.1,12129.1,10,0.0,4,2,330000.0
25.9121536397,-80.16845088,9042.0,1524.0,968.0,2510.4,15460.7,2820.3,49814.8,45834.0,12489.7,64,0.0,4,1,105000.0
25.5854909986,-80.340825414,8250.0,1466.0,5315.0,12685.8,10796.9,3130.3,84839.0,38421.9,8205.6,21,0.0,3,4,250000.0
25.6329095283,-80.4345167812,16222.0,2622.0,25399.0,1780.6,42468.5,29464.9,95154.1,44622.0,16255.3,27,0.0,9,4,398000.0
25.866949709,-80.17487556,8925.0,1857.0,2734.0,1995.5,18215.5,1271.8,33271.8,31291.5,10942.6,16,0.0,6,4,785000.0
25.6097965026,-80.3118560997,15600.0,2306.0,35841.0,11867.3,1300.0,1058.4,72147.1,28519.3,19951.2,18,0.0,7,2,520000.0
25.643279184,-80.3767045878,4895.0,1368.0,0.0,3751.9,25414.5,19626.9,77551.8,26483.5,2811.2,27,0.0,2,4,240000.0
25.6949777675,-80.446757349,8008.0,2755.0,3609.0,11457.2,54596.1,43986.7,88704.3,43926.7,19032.9,23,0.0,2,4,335000.0
25.8784932293,-80.2767642937,6119.0,1240.0,4454.0,5333.2,51269.6,3956.3,46150.1,46150.1,15240.3,56,0.0,6,4,230000.0
25.8282788621,-80.3043263579,9525.0,1786.0,4882.0,903.4,42139.4,1700.0,41185.8,32245.6,5686.7,58,1.0,8,4,380000.0
25.5623232122,-80.4020355306,21094.0,4073.0,85600.0,8170.1,26103.2,9294.0,103938.8,54246.5,12625.8,9,0.0,8,2,550000.0
25.6289616276,-80.4281124747,15065.0,2461.0,23700.0,1550.9,40087.0,26927.7,94218.0,43447.8,14263.4,29,0.0,12,4,380000.0
25.9487900189,-80.3350491145,3771.0,1746.0,877.0,25726.5,70790.9,2810.2,78102.1,76605.6,3497.5,27,0.0,1,4,271900.0
25.7620357946,-80.2793915366,4650.0,1624.0,0.0,8428.3,18484.7,6308.3,28978.9,8138.9,7948.9,61,0.0,3,5,440000.0
25.9183649112,-80.2389900049,7500.0,1429.0,3268.0,3638.1,38607.0,737.5,53650.4,53650.4,2897.6,66,0.0,5,4,149000.0
25.8261153772,-80.2106213678,6800.0,1975.0,1254.0,5346.0,28376.3,8732.2,18851.4,18851.4,1343.4,45,0.0,10,1,135000.0
25.7409258248,-80.2178796738,9900.0,2157.0,57912.0,2106.7,1433.3,435.5,15348.0,13714.0,3653.6,23,0.0,11,4,1150000.0
25.776681832,-80.281221852,6950.0,920.0,1500.0,3216.9,22698.7,940.8,29110.4,12269.0,3068.4,46,0.0,8,4,230000.0
25.8943640342,-80.2387272214,7740.0,1066.0,0.0,2829.3,38389.5,1240.8,45323.5,45323.5,9580.4,64,0.0,10,4,135000.0
25.6550550005,-80.2790758067,10812.0,2242.0,30286.0,15572.5,3514.4,168.8,52494.1,16509.7,14730.8,21,0.0,8,4,835000.0
25.8194218261,-80.133011168,8929.0,3133.0,0.0,18041.1,4070.9,619.8,24972.7,10441.6,2519.4,33,0.0,3,5,1350000.0
25.8232317587,-80.2884808482,6350.0,1242.0,1232.0,3310.5,37851.6,1341.3,35724.9,28449.2,9817.2,61,1.0,8,5,305000.0
25.7419492019,-80.3175388746,6500.0,1415.0,1560.0,2037.8,24720.7,647.3,42945.9,19449.1,638.9,64,0.0,9,4,235000.0
25.7589135935,-80.3049017213,7490.0,1550.0,2088.0,956.1,24459.9,4553.2,37452.2,15549.3,5127.9,58,0.0,2,4,247500.0
25.8775180887,-80.1289157703,12000.0,3804.0,21865.0,13834.2,2768.0,261.6,42158.0,31531.9,23553.3,21,0.0,9,5,2200000.0
25.4966935644,-80.4212010223,7600.0,1892.0,3435.0,21549.7,26747.4,17889.2,126522.5,78160.8,1169.0,13,0.0,4,2,221000.0
25.956549643,-80.122559504,7290.0,3912.0,37296.0,8063.4,1224.7,328.8,60076.1,60076.1,14353.5,19,0.0,10,5,1200000.0
25.7375919332,-80.2275957266,14515.0,3386.0,27223.0,2046.2,1188.6,297.6,18201.6,11033.3,6741.9,78,0.0,11,2,1125000.0
25.7854201742,-80.2096119035,4241.0,1526.0,2064.0,335.6,13654.8,476.6,6360.4,6360.4,701.6,91,0.0,9,4,260000.0
25.9241578888,-80.2667694782,9000.0,1154.0,16206.0,9854.4,47835.1,2916.9,58820.5,58820.5,428.1,40,0.0,7,4,200000.0
25.8625579308,-80.1779456256,23870.0,3928.0,41605.0,1647.2,19344.9,1450.6,31474.4,30340.4,9881.0,41,0.0,11,4,1250000.0
25.4585114812,-80.4511712625,5985.0,2148.0,0.0,9702.5,36727.9,25148.9,143563.0,95050.9,3272.4,13,0.0,6,2,224000.0
25.7670566432,-80.2176118773,5000.0,1711.0,1822.0,6358.8,8214.1,5110.0,8866.8,8866.8,5670.3,91,0.0,3,1,335000.0
25.7388157144,-80.4285451806,6376.0,2143.0,3360.0,15945.9,59753.2,31719.3,78809.3,42050.5,14025.7,0,0.0,3,4,415000.0
25.8276421593,-80.1258325836,7050.0,2740.0,27064.0,20293.9,2043.6,350.7,28697.8,13475.0,6249.3,31,0.0,9,5,1360000.0
25.5710360183,-80.3380466175,5175.0,2217.0,2038.0,12637.1,10487.1,6951.4,88704.4,43379.1,8155.6,11,0.0,2,4,315000.0
25.9126139238,-80.2515463688,6180.0,973.0,840.0,3788.9,42683.6,1029.3,53025.2,53025.2,4848.1,64,0.0,2,5,121000.0
25.8711029927,-80.2719066063,7409.0,1335.0,3676.0,3812.0,49879.5,6471.3,43025.9,43025.9,16750.7,60,0.0,12,4,262000.0
25.7573283451,-80.2756360166,10015.0,2800.0,25375.0,9981.8,16390.6,6887.3,28130.5,6187.0,9378.3,26,0.0,11,5,1395000.0
25.57281921,-80.3995009836,6442.0,1619.0,2040.0,7006.9,27332.0,8144.5,100591.5,50644.2,11482.4,7,0.0,5,2,260000.0
25.8400583355,-80.183539045,6250.0,1539.0,1120.0,1553.7,21162.7,1335.3,23170.2,23170.2,7338.3,87,0.0,3,4,365000.0
25.5940699975,-80.3138950662,8971.0,4086.0,39964.0,15505.3,1746.7,1693.9,77376.6,34234.3,17612.6,10,0.0,7,2,520000.0
25.6036114456,-80.4425439356,5000.0,2514.0,550.0,3913.3,44005.3,25364.4,103524.2,52491.4,21278.5,0,0.0,6,4,380000.0
25.6983989609,-80.2907220436,14000.0,4596.0,47760.0,1330.2,12953.3,5127.2,42941.5,8229.6,8678.0,0,0.0,10,5,2150000.0
25.5587296202,-80.3771754569,7150.0,2256.0,2200.0,3985.0,18364.6,4101.9,99776.8,51552.5,4723.6,44,0.0,10,2,195000.0
25.8466619238,-80.1570807503,9200.0,2190.0,31744.0,10227.9,12527.0,0.0,27945.9,22112.9,13122.3,31,0.0,8,4,1850000.0
25.4471519631,-80.4797444963,7250.0,1069.0,1519.0,6673.2,46668.1,26246.3,152560.1,103369.9,2334.8,90,0.0,2,1,109000.0
25.8467195811,-80.3045141176,6500.0,1418.0,458.0,2236.6,47892.0,1656.9,44685.0,38351.1,5783.0,55,0.0,6,4,250000.0
25.8425550719,-80.3559975292,4050.0,3238.0,32220.0,7487.6,57039.2,10061.7,58788.3,46514.9,10187.1,0,0.0,6,5,960000.0
25.465354456,-80.446209304,3575.0,1321.0,914.0,10736.5,34890.3,23483.1,140606.2,92103.5,2283.4,22,0.0,6,2,147000.0
25.7498207015,-80.3972644003,15775.0,2606.0,6761.0,11791.3,50421.5,20680.7,67931.9,35397.1,3995.4,36,0.0,10,4,467000.0
25.9417415183,-80.292119528,6890.0,1694.0,0.0,19625.8,56529.4,1984.4,68265.7,68265.7,6004.7,20,0.0,12,4,285000.0
25.6284582603,-80.4072400561,10378.0,2677.0,29860.0,533.7,33314.2,21105.6,88757.2,37733.3,7532.1,23,0.0,12,4,525000.0
25.8564464469,-80.1958348676,10425.0,2016.0,0.0,2758.9,25256.3,1139.8,28951.0,28951.0,3948.5,21,0.0,8,4,525000.0
25.7915786379,-80.2504980989,6875.0,1591.0,3438.0,2678.8,21600.4,1001.6,19736.7,15442.0,2160.0,71,0.0,7,2,245000.0
25.4578586301,-80.4468078274,3962.0,1543.0,1410.0,11144.8,35352.5,23753.9,142922.8,94592.3,4321.0,11,0.0,9,2,185000.0
25.9540527835,-80.1622710482,7614.0,1843.0,691.0,3229.8,14224.0,1826.1,61031.0,60273.1,2847.2,26,0.0,3,4,397000.0
25.6354284204,-80.396097292,11098.0,2350.0,648.0,552.9,30473.3,20284.3,84289.8,33260.4,3527.1,21,0.0,8,4,365000.0
25.9471461449,-80.2668703889,8162.0,1097.0,474.0,16895.3,48392.1,424.6,66537.0,66537.0,7816.1,25,0.0,7,5,215000.0
25.5848728591,-80.3313860839,8400.0,2001.0,17108.0,15540.2,7751.2,5744.5,83279.0,38042.9,11201.7,43,0.0,7,4,155000.0
25.8286620977,-80.2921492347,10125.0,1361.0,1191.0,2107.1,40153.1,570.1,37725.9,30712.2,9694.1,64,1.0,11,4,346000.0
25.7580776345,-80.3967681705,3842.0,1178.0,1632.0,8816.6,51180.6,20104.2,67442.1,37287.8,3765.7,31,0.0,10,4,247000.0
25.8584566387,-80.2494869187,7000.0,1062.0,14055.0,2594.9,42864.9,7894.3,35044.9,35044.9,13601.8,61,0.0,1,4,137000.0
25.8389092319,-80.2762659648,6750.0,2181.0,2787.0,767.8,40496.0,5366.0,35548.2,32919.2,11874.6,68,0.0,11,4,290000.0
25.5914689805,-80.3382320691,8250.0,1694.0,29108.0,13585.3,9788.0,3285.0,82582.5,36116.0,9697.1,28,0.0,6,4,293000.0
25.6050138861,-80.4440489162,5199.0,2514.0,3200.0,4631.3,44473.4,26045.2,103610.0,52597.7,21722.0,0,0.0,6,4,401000.0
25.6263226847,-80.3208691398,17815.0,3054.0,22848.0,6473.0,6166.1,6160.9,68959.0,22637.9,18720.2,23,0.0,7,4,626000.0
25.4499947896,-80.4493444797,7791.0,3185.0,3648.0,11702.9,36625.5,24527.5,145712.1,97497.9,6086.4,10,0.0,11,2,300000.0
25.8413972287,-80.361286945,5391.0,3630.0,30000.0,8462.5,57927.6,11487.5,60204.3,47427.3,8413.1,0,0.0,1,5,900000.0
25.7278650735,-80.435579557,4950.0,2197.0,2374.0,17467.4,58954.5,35168.1,81851.4,42676.6,16948.2,26,0.0,10,4,366500.0
25.9356425887,-80.1769695833,7500.0,1423.0,0.0,5096.5,18636.7,904.1,57972.2,54838.0,4388.7,41,0.0,7,2,265000.0
25.6089920354,-80.3431434428,9720.0,2642.0,4280.0,7201.4,11333.2,5514.8,78476.8,30424.2,10467.2,0,0.0,5,4,410000.0
25.9047883854,-80.3373179008,15890.0,3773.0,33499.0,12086.8,70694.3,6268.1,66485.5,61995.7,2269.9,26,0.0,9,4,675000.0
25.7203086241,-80.2581972245,9080.0,4271.0,44528.0,2553.4,3765.8,2504.9,29681.3,10576.9,18578.6,9,0.0,7,5,1759000.0
25.7419946732,-80.3330026213,8000.0,1995.0,12220.0,7119.0,29432.3,4948.6,47823.8,20447.3,4370.1,59,0.0,6,4,397000.0
25.9118597623,-80.2016287057,13875.0,2535.0,19573.0,5928.5,26295.1,0.0,49148.4,49148.4,2630.5,59,0.0,2,4,300000.0
25.7496352589,-80.363308775,3570.0,2129.0,2271.0,11902.4,39771.7,10184.4,56967.8,27613.7,7022.1,23,0.0,3,4,350000.0
25.8498016401,-80.1771693841,6780.0,1707.0,0.0,3717.3,19145.3,920.6,27010.5,26381.7,9815.4,51,0.0,5,2,408000.0
25.6531224034,-80.3062062351,22346.0,3596.0,24751.0,7528.8,11423.1,7054.1,58327.4,12953.5,9690.5,52,0.0,4,4,788000.0
25.7423485769,-80.2602117918,7738.0,1423.0,6138.0,3696.2,9013.8,4583.0,25433.6,2610.6,15086.6,69,0.0,6,5,564500.0
25.8736948553,-80.1907703042,5750.0,1329.0,1192.0,3637.5,23163.2,2188.5,35242.4,35242.4,5813.3,50,0.0,3,2,166000.0
25.931972011,-80.1637677892,2750.0,1684.0,790.0,3559.8,14232.6,1161.6,57188.0,52473.6,8770.4,37,0.0,4,2,192000.0
25.8281133365,-80.1897833046,5000.0,1189.0,2787.0,660.6,22954.5,3092.6,18675.5,18675.5,5295.1,31,0.0,1,1,130000.0
25.6552166722,-80.445823676,9841.0,2619.0,32680.0,6086.7,48261.7,37122.6,94252.0,45197.7,19641.2,5,0.0,4,4,510700.0
25.738871588,-80.4156236923,12499.0,3508.0,7457.0,15888.9,55506.5,27594.6,74569.0,38237.5,10202.3,13,0.0,10,4,569000.0
25.8332659148,-80.2964710411,9514.0,2776.0,5187.0,2321.1,42323.5,122.1,39790.9,32811.5,8285.9,55,1.0,2,4,448875.0
25.5849897598,-80.3337642281,8957.0,2612.0,33086.0,14802.3,8519.9,5219.3,83680.9,38142.2,10436.5,37,0.0,10,4,349000.0
25.7222106861,-80.2591248262,7425.0,1711.0,0.0,1838.6,4438.2,2128.2,29440.0,9903.9,18454.1,41,0.0,5,4,765000.0
25.6792521444,-80.4480504444,6005.0,1877.0,0.0,10288.7,52218.5,43577.8,91163.8,44422.9,19480.3,22,0.0,9,4,332500.0
25.8515521399,-80.1771116371,10080.0,1899.0,0.0,3474.0,19120.0,280.6,27609.6,26864.5,9990.7,62,0.0,11,2,395000.0
25.9313060973,-80.2455993196,8800.0,1331.0,9259.0,8258.5,41014.8,961.1,58788.4,58788.4,1780.9,30,0.0,12,5,217000.0
25.6690200365,-80.3569253434,18012.0,2397.0,33736.0,2874.9,25475.1,23368.5,66662.6,15894.8,2634.1,47,0.0,8,2,540000.0
25.9409003773,-80.2093610336,7725.0,1502.0,770.0,2373.4,29354.0,5882.6,59904.5,59904.5,2922.6,41,0.0,1,5,200000.0
25.950028571,-80.3094807585,5153.0,1530.0,970.0,25571.7,62432.3,2485.7,73746.9,73746.9,7432.1,29,0.0,4,4,265000.0
25.8861222997,-80.2257499097,6750.0,1231.0,1092.0,6671.0,34328.5,3508.2,41176.9,41176.9,5475.1,36,0.0,6,2,116000.0
25.5158959831,-80.4272723687,13200.0,1853.0,4954.0,20641.4,29281.9,23023.6,122216.2,73002.3,4843.9,39,0.0,8,2,200000.0
25.4656627894,-80.4529109111,8902.0,1856.0,4708.0,8521.2,37088.8,25695.4,141824.2,93056.8,831.4,0,0.0,11,2,294900.0
25.5719709915,-80.3900812455,4800.0,1747.0,10003.0,3893.8,24637.9,5022.9,98759.3,49250.8,8584.6,32,0.0,2,2,160000.0
25.9184065269,-80.3148923292,11500.0,2483.0,30197.0,19992.6,63544.4,1208.4,65277.8,64022.6,2204.7,52,0.0,10,5,575000.0
25.6319517022,-80.3995228546,3800.0,1495.0,0.0,537.5,31240.4,20135.4,86005.2,34964.9,4825.9,28,0.0,7,4,278000.0
25.935298111,-80.2496399725,10462.0,1342.0,5279.0,9956.9,42413.4,1944.7,60558.9,60558.9,3251.3,59,0.0,2,5,170000.0
25.6383635303,-80.4551067452,5281.0,2982.0,4760.0,49.4,49542.8,36194.9,99922.4,50057.2,22995.4,0,0.0,4,4,481700.0
25.876608484,-80.1991162751,9150.0,1928.0,28766.0,6582.2,25876.3,3967.9,36326.0,36326.0,3153.6,16,0.0,4,4,483000.0
25.4430998983,-80.4476282158,11687.0,2428.0,0.0,13634.9,36642.9,23980.5,147451.4,99486.2,8375.4,10,0.0,7,2,270000.0
25.4558931397,-80.448180374,4167.0,1995.0,2350.0,10991.9,35907.0,24280.3,143761.8,95431.7,4617.7,11,0.0,2,2,190000.0
25.8484527146,-80.2712935171,5680.0,1348.0,5553.0,1481.8,42610.2,9081.3,36672.1,36108.4,14584.9,60,0.0,6,4,225000.0
25.8078235487,-80.232276355,8640.0,1198.0,0.0,1602.9,23703.2,5763.7,17195.1,17195.1,1486.3,78,0.0,11,2,175000.0
25.9325880674,-80.1919710756,6000.0,2062.0,4733.0,2560.4,23475.0,5485.5,56624.7,55370.9,2137.5,31,0.0,6,2,250000.0
25.7351302889,-80.3595109039,8016.0,1478.0,1086.0,12305.9,37142.6,12613.4,56898.6,22708.1,8092.0,63,0.0,11,4,313800.0
25.9392921074,-80.2164880966,8585.0,1750.0,2889.0,4395.1,31666.9,3613.3,59584.2,59584.2,807.8,60,0.0,2,5,205000.0
25.8277504166,-80.2284256457,5200.0,1051.0,660.0,4088.5,30072.3,11219.1,21918.7,21918.7,5618.9,28,0.0,3,2,93000.0
25.6634215559,-80.4395552852,5623.0,2340.0,0.0,9009.4,47357.2,37535.5,91080.2,42494.9,17033.0,27,0.0,7,4,331700.0
25.7237888948,-80.2896756777,10000.0,1839.0,1845.0,5133.9,13811.2,3553.7,37198.2,13786.4,9292.7,68,0.0,6,4,515000.0
25.8195048509,-80.1951044105,5500.0,1683.0,6233.0,1884.2,24125.3,3342.6,15565.5,15565.5,2916.0,68,0.0,1,2,350000.0
25.6974647625,-80.4119416893,8700.0,1906.0,4320.0,17558.1,45775.6,34393.5,77648.1,32549.4,7892.0,40,0.0,7,4,346000.0
25.9515567215,-80.2822796946,9375.0,1962.0,5089.0,21031.6,53584.2,4704.1,69992.8,69992.8,7057.4,43,0.0,9,4,249000.0
25.6013721108,-80.4247150101,3958.0,1335.0,1860.0,1063.8,38121.0,19923.1,99443.5,48386.7,15423.1,19,0.0,11,4,263000.0
25.9118582636,-80.2342640952,4800.0,1191.0,13450.0,825.3,37007.9,1504.3,50957.6,50957.6,5330.9,0,0.0,5,2,160000.0
25.7418307532,-80.418909244,6000.0,2022.0,39532.0,14803.1,56805.4,28367.6,75492.9,39740.3,11296.3,15,0.0,4,4,380000.0
25.6576681152,-80.3696440241,14994.0,2295.0,27045.0,2224.7,25871.1,23889.4,72476.1,21549.8,1984.1,47,0.0,9,2,401000.0
25.6938007752,-80.4203400907,10595.0,1953.0,28982.0,18851.2,47109.4,37355.8,80706.9,35213.5,10333.3,40,0.0,8,4,399000.0
25.8480255516,-80.1579340584,7700.0,1770.0,0.0,9794.0,12822.8,265.5,28290.4,22689.2,13621.8,68,0.0,9,4,460000.0
25.6194907821,-80.4372770349,12850.0,3461.0,38142.0,5938.4,42563.9,27221.3,98667.9,47804.6,17956.1,21,0.0,5,2,427000.0
25.6431105676,-80.3819720091,4895.0,1398.0,0.0,2441.1,27004.3,20255.9,78951.8,27904.2,1077.4,29,0.0,12,4,250000.0
25.6175444771,-80.3179673419,15004.0,2226.0,29996.0,8671.8,3953.8,3944.2,70961.3,25743.1,19210.0,34,0.0,2,4,465000.0
25.703161464,-80.4582364738,6000.0,2741.0,0.0,8789.1,59367.6,45696.2,91354.2,47940.2,23210.3,15,0.0,5,4,390000.0
25.6456752053,-80.3631292372,17760.0,2113.0,29213.0,6630.1,21720.4,19121.1,73502.9,22482.8,6389.8,30,0.0,6,4,433000.0
25.5968302512,-80.4359894946,7725.0,2526.0,27194.0,671.3,41851.6,22301.5,103345.5,52276.9,19273.1,16,0.0,4,2,335000.0
25.8224113744,-80.2998748493,8124.0,2133.0,37498.0,2242.4,39561.8,3090.8,38920.4,29692.2,7068.7,48,1.0,6,5,400000.0
25.8806787241,-80.3110897058,7725.0,2083.0,2528.0,10692.3,59493.5,9804.2,54218.7,50621.7,4007.4,59,0.0,4,4,303000.0
25.7518345946,-80.431756039,7000.0,2483.0,0.0,11228.1,61685.1,31828.3,79171.4,45211.5,9980.3,0,0.0,5,2,395000.0
25.7366619974,-80.3619474675,8135.0,1233.0,5336.0,13252.0,38052.5,12705.9,57529.1,23664.2,7319.6,52,0.0,1,4,317000.0
25.9410536072,-80.2081014,7500.0,951.0,1348.0,2081.5,28951.1,6275.8,59924.7,59924.7,3269.2,34,0.0,12,5,170000.0
25.9261212689,-80.1282938893,9140.0,1484.0,6970.0,8143.2,2416.9,7.2,58214.8,49161.3,17891.1,46,0.0,3,5,1604000.0
25.6830228505,-80.346925377,31304.0,5475.0,37864.0,2190.7,27350.3,21259.1,61026.5,11130.4,1929.7,25,0.0,5,5,1210000.0
25.648285136,-80.3203139155,32234.0,2220.0,6074.0,3507.2,11993.3,9199.2,62676.6,14669.7,10716.0,61,0.0,6,2,710000.0
25.5442087518,-80.3639697538,5636.0,1671.0,0.0,10381.6,11992.5,4319.7,101534.7,54941.5,383.5,11,0.0,4,2,240000.0
25.736754623,-80.2847788474,17729.0,3515.0,28772.0,7355.5,14330.5,441.1,33525.6,9694.6,11056.1,35,0.0,6,5,1810000.0
25.7412862818,-80.2615020053,6100.0,1520.0,2063.0,3688.8,9136.5,4110.0,25997.8,3093.6,15398.2,20,0.0,12,5,580000.0
25.6703945177,-80.3949398163,8000.0,1689.0,7571.0,7008.1,35386.6,31032.9,76924.2,27593.5,2132.6,39,0.0,8,4,310000.0
25.7640256994,-80.2904023623,6450.0,1251.0,5606.0,5771.3,21704.9,5225.2,32455.1,11648.3,7227.2,67,0.0,10,2,299000.0
25.5883712993,-80.3421329677,8800.0,2004.0,21674.0,12764.4,11169.9,2195.9,84249.3,37516.1,8117.2,40,0.0,3,4,299000.0
25.852879882,-80.3637365876,4746.0,2514.0,327.0,5561.1,61497.1,8779.3,62669.7,50992.7,7724.0,1,0.0,9,5,513000.0
25.8064244126,-80.3306135247,4515.0,3855.0,3825.0,3719.8,41816.4,3745.4,46625.6,31378.6,3101.7,0,0.0,7,5,1011200.0
25.5766637742,-80.3499982752,8250.0,1009.0,1424.0,8843.5,14291.7,2852.3,89216.4,42312.1,4561.8,62,0.0,4,2,151000.0
25.7128467247,-80.2722139332,5000.0,2986.0,0.0,1513.1,7553.1,1550.6,34925.9,14029.3,14973.4,16,0.0,11,3,1830000.0
25.6774517348,-80.3858624927,8800.0,2648.0,28014.0,6299.6,34515.1,31406.9,73052.4,24148.2,877.1,31,0.0,2,4,477000.0
25.6352594731,-80.4048550528,6366.0,2639.0,2088.0,462.0,33267.5,22201.6,86679.6,35737.2,6482.5,15,0.0,1,4,350000.0
25.5712895765,-80.4036929813,17053.0,3199.0,53084.0,8294.3,28160.3,9447.2,101913.5,51857.3,12956.8,0,0.0,7,2,492300.0
25.5905504348,-80.4030181666,15093.0,1977.0,30645.0,9041.7,31042.1,11785.5,96740.5,46149.9,9275.5,37,0.0,4,2,290000.0
25.9109817524,-80.3423504603,5571.0,2016.0,39387.0,12918.8,72440.7,6187.3,69272.9,64756.4,2237.3,22,0.0,7,4,405000.0
25.5876555613,-80.3170395838,8982.0,3609.0,44461.0,16940.1,2945.3,1499.2,79910.5,36584.0,16044.1,11,0.0,6,2,540000.0
25.829284674,-80.2361116235,5640.0,1490.0,540.0,1592.3,31387.7,10929.6,23804.4,23804.4,6192.9,0,0.0,11,2,195000.0
25.907272146,-80.1829822474,6527.0,1764.0,20094.0,6486.7,20064.8,4270.7,47543.2,45740.4,8811.2,36,0.0,12,4,253500.0
25.7152952141,-80.2722942086,16580.0,3648.0,22238.0,771.9,7546.9,1477.2,34368.7,13159.1,14984.1,63,0.0,11,2,1050000.0
25.8169027483,-80.2796765839,7500.0,1585.0,550.0,6075.1,34473.6,1283.8,32091.7,25377.6,6123.3,26,1.0,3,4,400000.0
25.8105042438,-80.2709886629,9675.0,1732.0,1588.0,3621.8,31150.3,1254.7,28479.5,22471.0,2434.8,67,1.0,6,4,370000.0
25.8555525554,-80.287075383,5500.0,1603.0,3508.0,3081.9,47523.5,7785.1,42211.9,39604.8,11594.9,43,0.0,1,4,277900.0
25.4879875758,-80.4405562905,7875.0,1222.0,395.0,14424.7,32996.3,22482.9,132902.4,83990.0,3322.5,14,0.0,11,2,175000.0
25.6350308437,-80.37165391,7500.0,1280.0,1559.0,6920.0,22769.0,16206.3,78190.4,27230.3,3647.4,45,0.0,3,2,165000.0
25.8513691763,-80.3856527743,6663.0,3192.0,56343.0,7912.1,66178.6,14074.3,68980.2,55742.2,492.0,6,0.0,9,5,810000.0
25.485524972,-80.4468539985,7500.0,1448.0,2129.0,12180.4,35093.8,24276.5,134888.2,85811.0,3749.3,44,0.0,6,2,115000.0
25.6938273368,-80.2881842208,14560.0,5523.0,43443.0,3118.7,11282.2,5841.1,43443.1,8476.6,9471.5,9,0.0,2,5,2400000.0
25.8174925796,-80.1848621404,13373.0,3571.0,47725.0,1418.3,20664.3,399.7,14974.3,14974.3,2120.2,21,0.0,12,5,2110000.0
25.5265347608,-80.3917389314,8216.0,2044.0,3807.0,16265.4,19177.8,15000.8,112031.9,64194.3,663.1,27,0.0,2,2,160000.0
25.629301797,-80.4026341158,8366.0,2305.0,525.0,327.6,31949.8,20189.5,87401.3,36355.7,6016.2,31,0.0,8,4,305000.0
25.5295484688,-80.3949334196,10000.0,1606.0,39694.0,15542.2,20478.3,15043.8,111761.2,63622.8,600.3,41,0.0,5,2,208000.0
25.7209186822,-80.263292572,5000.0,1890.0,1495.0,1280.1,5318.3,828.0,30785.0,10470.2,18049.7,30,0.0,7,5,687500.0
25.6038773861,-80.3758897377,7676.0,2047.0,5575.0,9271.2,22012.0,7493.8,87025.9,36927.3,586.4,31,0.0,8,2,252000.0
25.6202950332,-80.3272538632,18760.0,2523.0,24266.0,5527.8,7168.2,7079.6,71975.8,25101.5,16844.1,36,0.0,3,4,565000.0
25.6053091397,-80.3874488972,7500.0,1221.0,3666.0,5822.6,25838.0,11069.1,89345.9,38770.2,3097.6,16,0.0,10,2,215000.0
25.8736342787,-80.1245629214,5600.0,1725.0,418.0,15866.1,1503.0,412.4,41713.0,30198.6,22363.8,76,0.0,6,4,667000.0
25.7396389334,-80.3362913932,5250.0,1439.0,7835.0,8213.6,30180.5,6087.4,49096.8,20038.9,5473.5,56,0.0,1,4,228200.0
25.9475769451,-80.3496528616,4500.0,1808.0,976.0,22912.2,75544.0,3429.2,80718.6,77895.6,400.5,20,0.0,6,5,335000.0
25.8234304882,-80.1355369519,6429.0,1693.0,31284.0,17090.9,4998.1,323.6,25298.6,11984.3,3789.6,35,0.0,4,5,939000.0
